StepId,RecordingId,ProcessId,TimeStamp,StepName,StepDescription,label_EventName,label_EventId
0,Recording_45,Process_19,2022-03-01T03:46:32+00:00,Press button in window,Microsoft Teams - 1 running window in Quick Launch Bar, Open planning tool,Event_216
1,Recording_45,Process_19,2022-03-01T03:46:35+00:00,Select menu option in window,"Menu Item 'More added apps Toolbar' in Pane 'General  ...  Teams, Main Window'", Open planning tool,Event_216
2,Recording_45,Process_19,2022-03-01T03:46:42+00:00,Populate text field in window,"Edit 'Search for apps' in Pane 'General  ...  Teams, Main Window'; Text:'project'", Open planning tool,Event_216
3,Recording_45,Process_19,2022-03-01T03:46:53+00:00,Press button in window,"Button in Pane 'General  ...  Teams, Main Window'", Open planning tool,Event_216
4,Recording_45,Process_19,2022-03-01T03:46:56+00:00,Select menu option in window,"Menu Item 'OnePlan' in Pane 'General  ...  Teams, Main Window'", Open planning tool,Event_216
5,Recording_45,Process_19,2022-03-01T03:47:08+00:00,Click UI element in window,"Hyperlink 'Change Group' in Pane 'General  ...  Teams, Main Window'", Open planning tool,Event_216
6,Recording_45,Process_19,2022-03-01T03:47:14+00:00,Select menu option in window,"Menu Item '--Select Group--' in Pane 'General  ...  Teams, Main Window'", Open planning tool,Event_216
7,Recording_45,Process_19,2022-03-01T03:47:22+00:00,Click UI element in window,"Hyperlink 'Create a New Trial' in Pane 'General  ...  Teams, Main Window'", Open planning tool,Event_216
8,Recording_45,Process_19,2022-03-01T03:47:30+00:00,Click UI element in window,"Hyperlink 'Continue' in Pane 'General  ...  Teams, Main Window'", Open planning tool,Event_216
9,Recording_45,Process_19,2022-03-01T03:47:38+00:00,Select menu option in window,"Menu Item in Pane 'General  ...  Teams, Main Window'",Download the data file of all task,Event_217
10,Recording_45,Process_19,2022-03-01T03:47:57+00:00,Click UI element in window,"Pane 3 in Pane 'General  ...  Teams, Main Window'",Download the data file of all task,Event_217
11,Recording_45,Process_19,2022-03-01T03:48:16+00:00,Press button in window,File Explorer - 1 running window in Quick Launch Bar,Download the data file of all task,Event_217
12,Recording_45,Process_19,2022-03-01T03:48:20+00:00,Click UI element in window,Edit 'Name' in Window 'Downloads',Download the data file of all task,Event_217
13,Recording_45,Process_19,2022-03-01T03:48:27+00:00,Press button in window,UIAutomation.PressButtonButton:appmask['Window \'Wor ...  View] - Excel\'']['Button \'Enable Editing\''],Download the data file of all task,Event_217
14,Recording_45,Process_19,2022-03-01T03:48:30+00:00,Press button in window,Button 'File Tab' in Window 'WorkPlan_Taskdistributionofnewproject.csv - Excel',Download the data file of all task,Event_217
15,Recording_45,Process_19,2022-03-01T03:48:34+00:00,Select tab in window,Tab Item 'Save As' in Window 'WorkPlan_Taskdistributionofnewproject.csv - Excel',Download the data file of all task,Event_217
16,Recording_45,Process_19,2022-03-01T03:48:37+00:00,Press button in window,Button 'Downloads' in Window 'WorkPlan_Taskdistributionofnewproject.csv - Excel',Download the data file of all task,Event_217
17,Recording_45,Process_19,2022-03-01T03:48:54+00:00,Populate text field in window,Edit 'File name:' in Window 'WorkPlan_Taskdistributionofnewproject.csv - Excel'; Text:'WorkPlan for new project',Download the data file of all task,Event_217
18,Recording_45,Process_19,2022-03-01T03:48:58+00:00,Set drop-down list value in window,Combo Box 'Save as type:' in Window 'WorkPlan_Taskdistributionofnewproject.csv - Excel',Download the data file of all task,Event_217
19,Recording_45,Process_19,2022-03-01T03:49:02+00:00,Press button in window,Button 'Save' in Window 'WorkPlan_Taskdistributionofnewproject.csv - Excel',Download the data file of all task,Event_217
20,Recording_45,Process_19,2022-03-01T03:49:04+00:00,Press button in window,Button 'Yes' in Window 'WorkPlan for new project - Excel',Download the data file of all task,Event_217
21,Recording_45,Process_19,2022-03-01T03:49:10+00:00,Press button in window,Button 'Close' in Window 'WorkPlan for new project - Excel',Download the data file of all task,Event_217
22,Recording_45,Process_19,2022-03-01T03:49:12+00:00,Press button in window,Button 'Save' in Window 'WorkPlan for new project - Excel',Download the data file of all task,Event_217
23,Recording_45,Process_19,2022-03-01T03:49:14+00:00,Press button in window,Button 'Save' in Window 'WorkPlan for new project - Excel',Download the data file of all task,Event_217
24,Recording_45,Process_19,2022-03-01T03:49:17+00:00,Press button in window,Button 'Save' in Window 'WorkPlan for new project - Excel',Download the data file of all task,Event_217
25,Recording_45,Process_19,2022-03-01T03:49:19+00:00,Populate text field in window,Edit 'Search box' in Window 'Search'; Text:'sql',Go to SQL server,Event_218
26,Recording_45,Process_19,2022-03-01T03:49:25+00:00,Click UI element in window,List Item 'Microsoft  ...  to switch preview' in Window 'Search',Go to SQL server,Event_218
27,Recording_45,Process_19,2022-03-01T03:49:36+00:00,Press button in window,Button 'Connect' in Window 'Microsoft SQL Server Management Studio',Go to SQL server,Event_218
28,Recording_45,Process_19,2022-03-01T03:49:49+00:00,Click UI element in window,Tree Item 'Databases' in Window 'Microsoft SQL Server Management Studio',Add the data file,Event_219
29,Recording_45,Process_19,2022-03-01T03:49:56+00:00,Click UI element in window,Tree Item 'sqlpowerbi' in Window 'Microsoft SQL Server Management Studio',Add the data file,Event_219
30,Recording_45,Process_19,2022-03-01T03:50:09+00:00,Click UI element in window,Tool Bar 'TasksDropDown' in Window 'Microsoft SQL Server Management Studio',Add the data file,Event_219
31,Recording_45,Process_19,2022-03-01T03:50:13+00:00,Press button in window,UIAutomation.PressButtonButton:appmask['Window \'Import Flat File \'sqlpowerbi\'\'']['Button \'Next >\''],Add the data file,Event_219
32,Recording_45,Process_19,2022-03-01T03:50:29+00:00,Press button in window,UIAutomation.PressButtonButton:appmask['Window \'Import Flat File \'sqlpowerbi\'\'']['Button \'Browse Button\''],Add the data file,Event_219
33,Recording_45,Process_19,2022-03-01T03:50:35+00:00,Click UI element in window,UIAutomation.ClickElement:appmask['Window \'Import Flat File \'sqlpowerbi\'\'']['Edit \'Name\'']ClickType:UIAutomation.ClickType.LeftClickOffsetX:-33OffsetY:-2MousePositionRelativeToElement:UIAutomation.RectangleEdgePoint.MiddleCenter,Add the data file,Event_219
34,Recording_45,Process_19,2022-03-01T03:50:37+00:00,Press button in window,UIAutomation.PressButtonButton:appmask['Window \'Import Flat File \'sqlpowerbi\'\'']['Button \'Open\''],Add the data file,Event_219
35,Recording_45,Process_19,2022-03-01T03:50:43+00:00,Press button in window,UIAutomation.PressButtonButton:appmask['Window \'Import Flat File \'sqlpowerbi\'\'']['Button \'Next >\''],Add the data file,Event_219
36,Recording_45,Process_19,2022-03-01T03:50:49+00:00,Press button in window,UIAutomation.PressButtonButton:appmask['Window \'Import Flat File \'sqlpowerbi\'\'']['Button \'Next >\''],Add the data file,Event_219
37,Recording_45,Process_19,2022-03-01T03:50:53+00:00,Press button in window,UIAutomation.PressButtonButton:appmask['Window \'Import Flat File \'sqlpowerbi\'\'']['Button \'Next >\''],Add the data file,Event_219
38,Recording_45,Process_19,2022-03-01T03:50:57+00:00,Press button in window,UIAutomation.PressButtonButton:appmask['Window \'Import Flat File \'sqlpowerbi\'\'']['Button \'Finish\''],Add the data file,Event_219
39,Recording_45,Process_19,2022-03-01T03:51:04+00:00,Press button in window,UIAutomation.PressButtonButton:appmask['Window \'Import Flat File \'sqlpowerbi\'\'']['Button \'Close\''],Add the data file,Event_219
40,Recording_45,Process_19,2022-03-01T03:51:10+00:00,Press button in window,Microsoft Teams - 1 running window in Quick Launch Bar,Go to the project tracking tool,Event_220
41,Recording_45,Process_19,2022-03-01T03:51:13+00:00,Select menu option in window,"Menu Item 'More added apps Toolbar' in Pane 'General  ...  Teams, Main Window'",Go to the project tracking tool,Event_220
42,Recording_45,Process_19,2022-03-01T03:51:17+00:00,Populate text field in window,"Edit 'Search for apps' in Pane 'General  ...  Teams, Main Window'; Text:'pro'",Go to the project tracking tool,Event_220
