StepId,RecordingId,ProcessId,TimeStamp,StepName,StepDescription,label_EventName,label_EventId
0,Recording_149,Process_50,2021-12-14T05:12:14+00:00,Click UI element in window,Edit 'Address and search bar' in Pane 'New Tab - Google Chrome - Person 1',Open the project tracking tool and open the roadmap.,Event_684
1,Recording_149,Process_50,2021-12-14T05:12:18+00:00,Populate text field in window,Edit 'Address and search bar' in Pane 'New Tab - Google Chrome - Person 1'; Text:'o365',Open the project tracking tool and open the roadmap.,Event_684
2,Recording_149,Process_50,2021-12-14T05:12:18+00:00,Send keys,TextToSend:'{Return}',Open the project tracking tool and open the roadmap.,Event_684
3,Recording_149,Process_50,2021-12-14T05:12:22+00:00,Click UI element in window,Hyperlink ' Office  ... office.com' in Pane 'New Tab - Google Chrome - Person 1',Open the project tracking tool and open the roadmap.,Event_684
4,Recording_149,Process_50,2021-12-14T05:12:28+00:00,Click UI element in window,Hyperlink 'Project' in Pane 'New Tab - Google Chrome - Person 1',Open the project tracking tool and open the roadmap.,Event_684
5,Recording_149,Process_50,2021-12-14T05:12:41+00:00,Press button in window,Microsoft Teams - 1 running window in Quick Launch Bar,Open the project tracking tool and open the roadmap.,Event_684
6,Recording_149,Process_50,2021-12-14T05:12:47+00:00,Press button in window,"Button 'Teams Toolbar' in Pane 'Nikesh Surname | Microsoft Teams, Main Window'",Open the project tracking tool and open the roadmap.,Event_684
7,Recording_149,Process_50,2021-12-14T05:12:52+00:00,Click UI element in window,"Text 'General' in Pane 'Nikesh Surname | Microsoft Teams, Main Window'",Open the project tracking tool and open the roadmap.,Event_684
8,Recording_149,Process_50,2021-12-14T05:12:56+00:00,Press button in window,"Button 'Add a tab' in Pane 'Nikesh Surname | Microsoft Teams, Main Window'",Open the project tracking tool and open the roadmap.,Event_684
9,Recording_149,Process_50,2021-12-14T05:13:02+00:00,Click UI element in window,"Image 'Roadmap – Microsoft Project app icon' in Pane 'Nikesh Surname | Microsoft Teams, Main Window'",Open the project tracking tool and open the roadmap.,Event_684
