StepId,RecordingId,ProcessId,TimeStamp,StepName,StepDescription,label_EventName,label_EventId
0,Recording_5,Process_4,2022-02-21T09:51:53+00:00,Select menu option in window,Google Chrome - 3 running windows in Quick Launch Bar,Go to the note taking app and open the file having details of newly assigned roles to employees,Event_17
1,Recording_5,Process_4,2022-02-21T09:51:56+00:00,Click UI element in window,List Item 'New Tab - Google Chrome' in List 'Task Switcher',Go to the note taking app and open the file having details of newly assigned roles to employees,Event_17
2,Recording_5,Process_4,2022-02-21T09:51:59+00:00,Press button in window,Button 'Notebook' in Pane 'New Tab - Google Chrome - Name',Go to the note taking app and open the file having details of newly assigned roles to employees,Event_17
3,Recording_5,Process_4,2022-02-21T09:52:03+00:00,Click UI element in window,Text 'All Notes' in Pane 'New Tab - Google Chrome - Name',Go to the note taking app and open the file having details of newly assigned roles to employees,Event_17
4,Recording_5,Process_4,2022-02-21T09:52:05+00:00,Click UI element in window,Text 'List of Employee New Role' in Pane 'New Tab - Google Chrome - Name',Go to the note taking app and open the file having details of newly assigned roles to employees,Event_17
5,Recording_5,Process_4,2022-02-21T09:52:11+00:00,Drag and drop UI element in window,Image 'To get  ...  the context menu.' in Pane 'New Tab - Google Chrome - Name',Go to the note taking app and open the file having details of newly assigned roles to employees,Event_17
6,Recording_5,Process_4,2022-02-21T09:52:13+00:00,Click UI element in window,Document 'Notebook' in Pane 'New Tab - Google Chrome - Name',Go to the note taking app and open the file having details of newly assigned roles to employees,Event_17
7,Recording_5,Process_4,2022-02-21T09:52:33+00:00,Click UI element in window,List Item 'New Tab - Google Chrome' 2 in List 'Task Switcher',Login to the company's employee directory,Event_18
8,Recording_5,Process_4,2022-02-21T09:52:35+00:00,Press button in window,Button 'Microsoft 365 admin center - Home' in Pane 'New Tab - Google Chrome - Name',Login to the company's employee directory,Event_18
9,Recording_5,Process_4,2022-02-21T09:52:39+00:00,Select menu option in window,Menu Item 'Users' in Pane 'New Tab - Google Chrome - Name',Change the roles of respective employee in directory,Event_19
10,Recording_5,Process_4,2022-02-21T09:52:42+00:00,Select menu option in window,Menu Item 'Active users' in Pane 'New Tab - Google Chrome - Name',Change the roles of respective employee in directory,Event_19
