StepId,RecordingId,ProcessId,TimeStamp,StepName,StepDescription,label_EventName,label_EventId
0,Recording_110,Process_44,2022-02-18T05:44:33+00:00,Select menu option in window,Microsoft Edge (2) - 2 running windows in Quick Launch Bar, Find the details of Annual Event stored in note taking tool,Event_514
1,Recording_110,Process_44,2022-02-18T05:44:36+00:00,Click UI element in window,List Item 'New tab  ...  - Microsoft​ Edge' in List 'Task Switcher', Find the details of Annual Event stored in note taking tool,Event_514
2,Recording_110,Process_44,2022-02-18T05:44:44+00:00,Populate text field in window,Edit 'Address and search bar' in Window 'New tab and  ...  - Microsoft​ Edge'; Text:'evernote login', Find the details of Annual Event stored in note taking tool,Event_514
3,Recording_110,Process_44,2022-02-18T05:44:45+00:00,Send keys,TextToSend:'{Return}', Find the details of Annual Event stored in note taking tool,Event_514
4,Recording_110,Process_44,2022-02-18T05:44:48+00:00,Click UI element in window,Hyperlink 'Welcome Back - Evernote' in Window 'evernote  ...  - Microsoft​ Edge', Find the details of Annual Event stored in note taking tool,Event_514
5,Recording_110,Process_44,2022-02-18T05:45:00+00:00,Click UI element in window,Hyperlink 'Notebooks' in Window 'Home -  ...  - Microsoft​ Edge', Find the details of Annual Event stored in note taking tool,Event_514
6,Recording_110,Process_44,2022-02-18T05:45:03+00:00,Press button in window,Button 'Plan for annual event (1)' in Window 'Notebooks -  ...  - Microsoft​ Edge', Find the details of Annual Event stored in note taking tool,Event_514
7,Recording_110,Process_44,2022-02-18T05:45:15+00:00,Click UI element in window,Edit 'Start writing or drag files here' in Window 'Plan for  ...  - Microsoft​ Edge', Find the details of Annual Event stored in note taking tool,Event_514
8,Recording_110,Process_44,2022-02-18T05:45:29+00:00,Press button in window,Outlook 2013 - 1 running window in Quick Launch Bar,Select the suitable date for the Annual Event,Event_515
9,Recording_110,Process_44,2022-02-18T05:45:32+00:00,Press button in window,Button 'Mail' in Window 'Calendar - Email@Domain - Outlook',Select the suitable date for the Annual Event,Event_515
10,Recording_110,Process_44,2022-02-18T05:45:36+00:00,Press button in window,Button 'Calendar' in Window 'Calendar - Email@Domain - Outlook',Select the suitable date for the Annual Event,Event_515
11,Recording_110,Process_44,2022-02-18T05:45:49+00:00,Click UI element in window,"List 'Month View,  ...  6, 2022 12:00am' in Window 'Calendar - Email@Domain - Outlook'",Select the suitable date for the Annual Event,Event_515
12,Recording_110,Process_44,2022-02-18T05:46:04+00:00,Click UI element in window,"List 'Month View,  ...  6, 2022 12:00am' in Window 'Calendar - Email@Domain - Outlook'",Select the suitable date for the Annual Event,Event_515
13,Recording_110,Process_44,2022-02-18T05:46:34+00:00,Press button in window,Microsoft Teams - 1 running window in Quick Launch Bar,Open the Planning app,Event_516
14,Recording_110,Process_44,2022-02-18T05:46:39+00:00,Click UI element in window,"Hyperlink 'General More options' in Pane 'General  ...  Teams, Main Window'",Open the Planning app,Event_516
15,Recording_110,Process_44,2022-02-18T05:46:43+00:00,Press button in window,"Button 'Add a tab' in Pane 'General  ...  Teams, Main Window'",Open the Planning app,Event_516
16,Recording_110,Process_44,2022-02-18T05:46:49+00:00,Populate text field in window,"Edit 'Search' in Pane 'General  ...  Teams, Main Window'; Text:'task'",Open the Planning app,Event_516
17,Recording_110,Process_44,2022-02-18T05:46:53+00:00,Click UI element in window,"List Item 'Tasks by Planner and To Do' in Pane 'General  ...  Teams, Main Window'",Open the Planning app,Event_516
18,Recording_110,Process_44,2022-02-18T05:47:02+00:00,Click UI element in window,"Document 'Microsoft Teams Tasks' in Pane 'General  ...  Teams, Main Window'",Make the Annual Event plan according to details received from Entertainment committee,Event_517
19,Recording_110,Process_44,2022-02-18T05:47:12+00:00,Populate text field in window,"Edit 'Tab name' in Pane 'General  ...  Teams, Main Window'; Text:'Annual Event Plan'",Make the Annual Event plan according to details received from Entertainment committee,Event_517
20,Recording_110,Process_44,2022-02-18T05:47:15+00:00,Press button in window,"Button 'Save' in Pane 'General  ...  Teams, Main Window'",Make the Annual Event plan according to details received from Entertainment committee,Event_517
21,Recording_110,Process_44,2022-02-18T05:47:28+00:00,Press button in window,"Button 'Add task card in To do column' in Pane 'General  ...  Teams, Main Window'",Make the Annual Event plan according to details received from Entertainment committee,Event_517
