StepId,RecordingId,ProcessId,TimeStamp,StepName,StepDescription,label_EventName,label_EventId
0,Recording_1,Process_1,2022-02-21T02:54:47+00:00,Select menu option in window,Google Chrome - 3 running windows in Quick Launch Bar,Login to collaborative tool,Event_1
1,Recording_1,Process_1,2022-02-21T02:54:51+00:00,Press button in window,Button 'SharePoint' in Pane 'SharePoint - Google Chrome - Name',Login to collaborative tool,Event_1
2,Recording_1,Process_1,2022-02-21T02:54:56+00:00,Click UI element in window,Hyperlink 'Project RoadMap' in Pane 'SharePoint - Google Chrome - Name',Login to collaborative tool,Event_1
3,Recording_1,Process_1,2022-02-21T02:55:00+00:00,Click UI element in window,Hyperlink 'Documents' in Pane 'SharePoint - Google Chrome - Name',Login to collaborative tool,Event_1
4,Recording_1,Process_1,2022-02-21T02:56:06+00:00,Click UI element in window,Hyperlink 'Feedback form instruction.docx' in Pane 'SharePoint - Google Chrome - Name', Search the file having feedback form instruction,Event_2
5,Recording_1,Process_1,2022-02-21T02:56:17+00:00,Click UI element in window,Pane in Pane 'SharePoint - Google Chrome - Name', Search the file having feedback form instruction,Event_2
6,Recording_1,Process_1,2022-02-21T02:56:20+00:00,Click UI element in window,Button 'Close' in Pane 'SharePoint - Google Chrome - Name', Search the file having feedback form instruction,Event_2
7,Recording_1,Process_1,2022-02-21T02:56:25+00:00,Prepare a form for employees feedback,Button 'New Tab' in Pane 'SharePoint - Google Chrome - Name', Search the file having feedback form instruction,Event_2
8,Recording_1,Process_1,2022-02-21T02:56:33+00:00,Populate text field in window,Edit 'Address and search bar' in Pane 'SharePoint - Google Chrome - Name'; Text:'zoho forms', Search the file having feedback form instruction,Event_2
9,Recording_1,Process_1,2022-02-21T02:56:34+00:00,Send keys,TextToSend:'{Return}', Search the file having feedback form instruction,Event_2
10,Recording_1,Process_1,2022-02-21T02:56:39+00:00,Click UI element in window,Hyperlink ' Form  ... om › forms' in Pane 'SharePoint - Google Chrome - Name', Search the file having feedback form instruction,Event_2
11,Recording_1,Process_1,2022-02-21T02:56:46+00:00,Click UI element in window,Hyperlink 'ACCESS ZOHO FORMS' in Pane 'SharePoint - Google Chrome - Name', Search the file having feedback form instruction,Event_2
12,Recording_1,Process_1,2022-02-21T02:57:08+00:00,Populate text field in window,Edit in Pane 'SharePoint - Google Chrome - Name'; Text:'Employee Feedback on Leave Policy', Search the file having feedback form instruction,Event_2
13,Recording_1,Process_1,2022-02-21T02:57:26+00:00,Click UI element in window,List Item in Pane 'SharePoint - Google Chrome - Name', Search the file having feedback form instruction,Event_2
14,Recording_1,Process_1,2022-02-21T02:57:34+00:00,Click UI element in window,List Item 2 in Pane 'SharePoint - Google Chrome - Name', Search the file having feedback form instruction,Event_2
15,Recording_1,Process_1,2022-02-21T02:57:54+00:00,Populate text field in window,Edit 2 in Pane 'SharePoint - Google Chrome - Name'; Text:'Are you agree with the Leave Policy?', Search the file having feedback form instruction,Event_2
16,Recording_1,Process_1,2022-02-21T02:58:00+00:00,Click UI element in window,Edit 3 in Pane 'SharePoint - Google Chrome - Name', Search the file having feedback form instruction,Event_2
17,Recording_1,Process_1,2022-02-21T02:58:02+00:00,Drag and drop UI element in window,Edit 3 in Pane 'SharePoint - Google Chrome - Name', Search the file having feedback form instruction,Event_2
18,Recording_1,Process_1,2022-02-21T02:58:03+00:00,Populate text field in window,Edit 3 in Pane 'SharePoint - Google Chrome - Name'; Text:'Yes', Search the file having feedback form instruction,Event_2
19,Recording_1,Process_1,2022-02-21T02:58:09+00:00,Drag and drop UI element in window,Edit 4 in Pane 'SharePoint - Google Chrome - Name', Search the file having feedback form instruction,Event_2
20,Recording_1,Process_1,2022-02-21T02:58:10+00:00,Populate text field in window,Edit 4 in Pane 'SharePoint - Google Chrome - Name'; Text:'No', Search the file having feedback form instruction,Event_2
21,Recording_1,Process_1,2022-02-21T02:58:14+00:00,Click UI element in window,List Item 3 in Pane 'SharePoint - Google Chrome - Name', Search the file having feedback form instruction,Event_2
22,Recording_1,Process_1,2022-02-21T02:58:20+00:00,Click UI element in window,Button 'Save' in Pane 'SharePoint - Google Chrome - Name', Search the file having feedback form instruction,Event_2
23,Recording_1,Process_1,2022-02-21T02:58:33+00:00,Click UI element in window,List Item 4 in Pane 'SharePoint - Google Chrome - Name', Search the file having feedback form instruction,Event_2
24,Recording_1,Process_1,2022-02-21T02:58:40+00:00,Select tab in window,Tab Item 'Zoho Forms' in Pane 'SharePoint - Google Chrome - Name', Search the file having feedback form instruction,Event_2
25,Recording_1,Process_1,2022-02-21T02:58:46+00:00,Click UI element in window,Hyperlink ' Share' in Pane 'SharePoint - Google Chrome - Name', Search the file having feedback form instruction,Event_2
