StepId,RecordingId,ProcessId,TimeStamp,StepName,StepDescription,label_EventName,label_EventId
0,Recording_69,Process_25,2022-01-08T09:27:13+00:00,Press button in window,Button 'New Tab' in Pane 'New Tab - Google Chrome - Name',  Open email app.,Event_346
1,Recording_69,Process_25,2022-01-08T09:27:15+00:00,Click UI element in window,Edit 'Address and search bar' in Pane 'New Tab - Google Chrome - Name',  Open email app.,Event_346
2,Recording_69,Process_25,2022-01-08T09:27:16+00:00,Populate text field in window,Edit 'Address and search bar' in Pane 'New Tab - Google Chrome - Name'; Text:'gmail login',  Open email app.,Event_346
3,Recording_69,Process_25,2022-01-08T09:27:18+00:00,Send keys,TextToSend:'{Return}',  Open email app.,Event_346
4,Recording_69,Process_25,2022-01-08T09:27:20+00:00,Click UI element in window,Hyperlink ' Gmail - Google https://www.google.com › gmail' in Pane 'New Tab - Google Chrome - Name',  Open email app.,Event_346
5,Recording_69,Process_25,2022-01-08T09:27:27+00:00,Click UI element in window,"UI Custom 'unread,  ...  Name Surname.' in Pane 'New Tab - Google Chrome - Name'", Find the mail with list of bottom performers .,Event_347
6,Recording_69,Process_25,2022-01-08T09:27:29+00:00,Click UI element in window,List Item 'Name  ...  Name Surname ' in Pane 'New Tab - Google Chrome - Name', Find the mail with list of bottom performers .,Event_347
7,Recording_69,Process_25,2022-01-08T09:27:34+00:00,Press button in window,Microsoft Edge - 1 running window in Quick Launch Bar, Create a tasks through roadmap app.,Event_348
8,Recording_69,Process_25,2022-01-08T09:27:37+00:00,Select tab in window,Tab Item 'OnePlan' in Window 'OnePlan - Personal - Microsoft​ Edge', Create a tasks through roadmap app.,Event_348
9,Recording_69,Process_25,2022-01-08T09:27:39+00:00,Press button in window,Button '' in Window 'OnePlan - Personal - Microsoft​ Edge', Create a tasks through roadmap app.,Event_348
10,Recording_69,Process_25,2022-01-08T09:27:43+00:00,Press button in window,Button '' in Window 'OnePlan - Personal - Microsoft​ Edge', Create a tasks through roadmap app.,Event_348
11,Recording_69,Process_25,2022-01-08T09:27:45+00:00,Select menu option in window,Menu Item 'New Project' in Window 'OnePlan - Personal - Microsoft​ Edge', Create a tasks through roadmap app.,Event_348
12,Recording_69,Process_25,2022-01-08T09:27:46+00:00,Click UI element in window,Pane 'Add New Project' in Window 'OnePlan - Personal - Microsoft​ Edge', Create a tasks through roadmap app.,Event_348
13,Recording_69,Process_25,2022-01-08T09:27:47+00:00,Send keys,TextToSend:'{LShiftKey}(B)ottom {LShiftKey}(PE){Back}erformer', Create a tasks through roadmap app.,Event_348
14,Recording_69,Process_25,2022-01-08T09:27:53+00:00,Click UI element in window,Group 'x-panel-body  ...  x-noborder-trbl' in Window 'OnePlan - Personal - Microsoft​ Edge', Create a tasks through roadmap app.,Event_348
15,Recording_69,Process_25,2022-01-08T09:27:58+00:00,Populate text field in window,Edit 'Name:' in Window 'OnePlan - Personal - Microsoft​ Edge'; Text:'Bottom Perfomer List', Create a tasks through roadmap app.,Event_348
