StepId,RecordingId,ProcessId,TimeStamp,StepName,StepDescription,label_EventName,label_EventId
0,Recording_68,Process_24,2022-01-08T08:00:53+00:00,Select menu option in window,Google Chrome - 2 running windows in Quick Launch Bar,Go to the flow app for approval request.,Event_343
1,Recording_68,Process_24,2022-01-08T08:00:58+00:00,Click UI element in window,List Item 'Microsoft  ...  - Google Chrome' in List 'Task Switcher',Go to the flow app for approval request.,Event_343
2,Recording_68,Process_24,2022-01-08T08:01:03+00:00,Select menu option in window,Menu Item 'My flows' in Pane 'Microsoft  ...  Chrome - Person 1',Go to the flow app for approval request.,Event_343
3,Recording_68,Process_24,2022-01-08T08:01:07+00:00,Select menu option in window,Menu Item 'Add new' in Pane 'Microsoft  ...  Chrome - Person 1',Go to the flow app for approval request.,Event_343
4,Recording_68,Process_24,2022-01-08T08:01:13+00:00,Select menu option in window,Menu Item 'Instant cloud flow—from blank' in Pane 'Microsoft  ...  Chrome - Person 1',Go to the flow app for approval request.,Event_343
5,Recording_68,Process_24,2022-01-08T08:01:21+00:00,Populate text field in window,Edit 'Flow name' in Pane 'Microsoft  ...  Chrome - Person 1'; Text:'ISMS Document',Go to the flow app for approval request.,Event_343
6,Recording_68,Process_24,2022-01-08T08:01:34+00:00,Click UI element in window,Data Item 'Manually  ...  trigger a flow. ' in Pane 'Microsoft  ...  Chrome - Person 1',Go to the flow app for approval request.,Event_343
7,Recording_68,Process_24,2022-01-08T08:01:38+00:00,Click UI element in window,Hyperlink 'Create' in Pane 'Microsoft  ...  Chrome - Person 1',Go to the flow app for approval request.,Event_343
8,Recording_68,Process_24,2022-01-08T08:01:41+00:00,Press button in window,Button '+ New step' in Pane 'Microsoft  ...  Chrome - Person 1'," To access the ISMS document, generate Approval request.",Event_344
9,Recording_68,Process_24,2022-01-08T08:01:47+00:00,Populate text field in window,Edit 'Search connectors and actions' in Pane 'Microsoft  ...  Chrome - Person 1'; Text:'approval'," To access the ISMS document, generate Approval request.",Event_344
10,Recording_68,Process_24,2022-01-08T08:01:49+00:00,Press button in window,Button 'Approvals' in Pane 'Microsoft  ...  Chrome - Person 1'," To access the ISMS document, generate Approval request.",Event_344
11,Recording_68,Process_24,2022-01-08T08:01:55+00:00,Press button in window,Button 'Create an approval Approvals' in Pane 'Microsoft  ...  Chrome - Person 1'," To access the ISMS document, generate Approval request.",Event_344
12,Recording_68,Process_24,2022-01-08T08:02:00+00:00,Click UI element in window,Edit 'Approval type' in Pane 'Microsoft  ...  Chrome - Person 1'," To access the ISMS document, generate Approval request.",Event_344
13,Recording_68,Process_24,2022-01-08T08:02:11+00:00,Click UI element in window,Text 'Create a title for the approval' in Pane 'Microsoft  ...  Chrome - Person 1'," To access the ISMS document, generate Approval request.",Event_344
14,Recording_68,Process_24,2022-01-08T08:02:21+00:00,Populate text field in window,Edit 'Title' in Pane 'Microsoft  ...  Chrome - Person 1'; Text:'Permissionn to review ISMS Document'," To access the ISMS document, generate Approval request.",Event_344
15,Recording_68,Process_24,2022-01-08T08:02:23+00:00,Click UI element in window,Group in Pane 'Microsoft  ...  Chrome - Person 1'," To access the ISMS document, generate Approval request.",Event_344
16,Recording_68,Process_24,2022-01-08T08:02:26+00:00,Send keys,TextToSend:'{LShiftKey}(K)ru'," To access the ISMS document, generate Approval request.",Event_344
17,Recording_68,Process_24,2022-01-08T08:02:37+00:00,Click UI element in window,Edit 'Details' in Pane 'Microsoft  ...  Chrome - Person 1'," To access the ISMS document, generate Approval request.",Event_344
18,Recording_68,Process_24,2022-01-08T08:02:40+00:00,Press button in window,Button 'Save' in Pane 'Microsoft  ...  Chrome - Person 1'," To access the ISMS document, generate Approval request.",Event_344
19,Recording_68,Process_24,2022-01-08T08:02:46+00:00,Click UI element in window,Text 'Your flow is ready to go. We recommend you test it' in Pane 'Microsoft  ...  Chrome - Person 1'," To access the ISMS document, generate Approval request.",Event_344
20,Recording_68,Process_24,2022-01-08T08:02:50+00:00,Select menu option in window,Menu Item 'Test' in Pane 'Microsoft  ...  Chrome - Person 1'," To access the ISMS document, generate Approval request.",Event_344
21,Recording_68,Process_24,2022-01-08T08:02:53+00:00,Select radio button in window,Radio Button 'Test  ...  to trigger it.' in Pane 'Microsoft  ...  Chrome - Person 1'," To access the ISMS document, generate Approval request.",Event_344
22,Recording_68,Process_24,2022-01-08T08:02:58+00:00,Press button in window,Button 'Save & Test' in Pane 'Microsoft  ...  Chrome - Person 1'," To access the ISMS document, generate Approval request.",Event_344
23,Recording_68,Process_24,2022-01-08T08:03:05+00:00,Press button in window,Button 'Continue' in Pane 'Microsoft  ...  Chrome - Person 1'," To access the ISMS document, generate Approval request.",Event_344
24,Recording_68,Process_24,2022-01-08T08:03:09+00:00,Press button in window,Button 'Run flow' in Pane 'Microsoft  ...  Chrome - Person 1'," To access the ISMS document, generate Approval request.",Event_344
25,Recording_68,Process_24,2022-01-08T08:03:14+00:00,Press button in window,Button 'Done' in Pane 'Microsoft  ...  Chrome - Person 1'," To access the ISMS document, generate Approval request.",Event_344
