StepId,RecordingId,ProcessId,TimeStamp,StepName,StepDescription,label_EventName,label_EventId
0,Recording_145,Process_48,2021-12-15T07:48:05+00:00,Press button in window,Outlook 2013 - 1 running window in Quick Launch Bar, Open the calendar to check and decide the approriate date for training,Event_667
1,Recording_145,Process_48,2021-12-15T07:48:09+00:00,Press button in window,Button 'Calendar' in Window 'Inbox - Email@Domain - Outlook', Open the calendar to check and decide the approriate date for training,Event_667
2,Recording_145,Process_48,2021-12-15T07:48:14+00:00,Click UI element in window,"List 'Month View,  ...  2, 2022 12:00am' in Window 'Calendar - Name - Outlook'", Open the calendar to check and decide the approriate date for training,Event_667
3,Recording_145,Process_48,2021-12-15T07:48:31+00:00,Click UI element in window,List Item 'Microsoft Office Home - Google Chrome' in List 'Task Switcher', Open the calendar to check and decide the approriate date for training,Event_667
4,Recording_145,Process_48,2021-12-15T07:48:34+00:00,Select menu option in window,Menu Item 'App launcher' in Pane 'Microsoft Office Home - Google Chrome - Person 1',Go to planning application,Event_668
5,Recording_145,Process_48,2021-12-15T07:48:38+00:00,Click UI element in window,Hyperlink 'Planner' in Pane 'Microsoft Office Home - Google Chrome - Person 1',Go to planning application,Event_668
6,Recording_145,Process_48,2021-12-15T07:48:49+00:00,Select menu option in window,Menu Item 'New plan' in Pane 'Microsoft Office Home - Google Chrome - Person 1',Go to planning application,Event_668
7,Recording_145,Process_48,2021-12-15T07:48:58+00:00,Populate text field in window,Edit 'Plan name' in Pane 'Microsoft Office Home - Google Chrome - Person 1'; Text:'Awarness Training',Go to planning application,Event_668
8,Recording_145,Process_48,2021-12-15T07:49:11+00:00,Press button in window,Button 'Choose a group for your plan' in Pane 'Microsoft Office Home - Google Chrome - Person 1',Go to planning application,Event_668
9,Recording_145,Process_48,2021-12-15T07:49:24+00:00,Click UI element in window,List Item 'Project RoadMap' in Pane 'Microsoft Office Home - Google Chrome - Person 1',Go to planning application,Event_668
10,Recording_145,Process_48,2021-12-15T07:49:27+00:00,Press button in window,Button 'Create plan' in Pane 'Microsoft Office Home - Google Chrome - Person 1',Go to planning application,Event_668
11,Recording_145,Process_48,2021-12-15T07:49:34+00:00,Press button in window,Button 'Add task card in To do column' in Pane 'Microsoft Office Home - Google Chrome - Person 1',Create a new task and assign to team leader,Event_669
12,Recording_145,Process_48,2021-12-15T07:49:48+00:00,Populate text field in window,Edit 'Task name' in Pane 'Microsoft Office Home - Google Chrome - Person 1'; Text:'Conduct Employee Awarness Training',Create a new task and assign to team leader,Event_669
13,Recording_145,Process_48,2021-12-15T07:49:56+00:00,Press button in window,Button ' Set due date' in Pane 'Microsoft Office Home - Google Chrome - Person 1',Create a new task and assign to team leader,Event_669
14,Recording_145,Process_48,2021-12-15T07:50:01+00:00,Click UI element in window,"Data Item 'December 20, 2021' in Pane 'Microsoft Office Home - Google Chrome - Person 1'",Create a new task and assign to team leader,Event_669
15,Recording_145,Process_48,2021-12-15T07:50:16+00:00,Press button in window,"Button 'Not assigned, Open to assign users to this task' in Pane 'Microsoft Office Home - Google Chrome - Person 1'",Create a new task and assign to team leader,Event_669
16,Recording_145,Process_48,2021-12-15T07:50:24+00:00,Click UI element in window,Button 'Name Surname' in Pane 'Microsoft Office Home - Google Chrome - Person 1',Create a new task and assign to team leader,Event_669
17,Recording_145,Process_48,2021-12-15T07:50:29+00:00,Click UI element in window,Button 'Add task' in Pane 'Microsoft Office Home - Google Chrome - Person 1',Create a new task and assign to team leader,Event_669
18,Recording_145,Process_48,2021-12-15T07:50:39+00:00,Click UI element in window,Menu Item 'App launcher' 2 in Pane 'Microsoft Office Home - Google Chrome - Person 1',Go to cloud storage and share training document to team leader,Event_670
19,Recording_145,Process_48,2021-12-15T07:50:55+00:00,Click UI element in window,Hyperlink 'OneDrive' in Pane 'Microsoft Office Home - Google Chrome - Person 1',Go to cloud storage and share training document to team leader,Event_670
20,Recording_145,Process_48,2021-12-15T07:51:05+00:00,Click UI element in window,Hyperlink 'Project Demo' in Pane 'Microsoft Office Home - Google Chrome - Person 1',Go to cloud storage and share training document to team leader,Event_670
21,Recording_145,Process_48,2021-12-15T07:51:23+00:00,Click UI element in window,Data Item ' ...  people Show actions' in Pane 'Microsoft Office Home - Google Chrome - Person 1',Go to cloud storage and share training document to team leader,Event_670
22,Recording_145,Process_48,2021-12-15T07:51:27+00:00,Click UI element in window,Button 'Show actions' in Pane 'Microsoft Office Home - Google Chrome - Person 1',Go to cloud storage and share training document to team leader,Event_670
23,Recording_145,Process_48,2021-12-15T07:51:32+00:00,Click UI element in window,Menu Item 'Share' in Pane 'Microsoft Office Home - Google Chrome - Person 1',Go to cloud storage and share training document to team leader,Event_670
24,Recording_145,Process_48,2021-12-15T07:51:40+00:00,Click UI element in window,Combo Box 'Enter a  ...  to share with.' in Pane 'Microsoft Office Home - Google Chrome - Person 1',Go to cloud storage and share training document to team leader,Event_670
25,Recording_145,Process_48,2021-12-15T07:51:42+00:00,Send keys,TextToSend:'ja',Go to cloud storage and share training document to team leader,Event_670
26,Recording_145,Process_48,2021-12-15T07:52:27+00:00,Click UI element in window,Text 'Name Surname' in Pane 'Microsoft Office Home - Google Chrome - Person 1',Go to cloud storage and share training document to team leader,Event_670
27,Recording_145,Process_48,2021-12-15T07:52:35+00:00,Click UI element in window,Button 'Send' in Pane 'Microsoft Office Home - Google Chrome - Person 1',Go to cloud storage and share training document to team leader,Event_670
0,Recording_161,Process_48,2021-12-15T08:37:03+00:00,Press button in window,Outlook 2013 - 1 running window in Quick Launch Bar,Open the calendar to check and decide the approriate date for training.,Event_731
1,Recording_161,Process_48,2021-12-15T08:37:06+00:00,Press button in window,Button 'Calendar' in Window 'Inbox - Email@Domain - Outlook',Open the calendar to check and decide the approriate date for training.,Event_731
