StepId,RecordingId,ProcessId,TimeStamp,StepName,StepDescription,label_EventName,label_EventId
0,Recording_71,Process_27,2022-01-10T06:09:06+00:00,Select menu option in window,Microsoft Edge (2) - 2 running windows in Quick Launch Bar,Go to the Virtual Storage.,Event_355
1,Recording_71,Process_27,2022-01-10T06:09:08+00:00,Click UI element in window,List Item 'office  ...  - Microsoft​ Edge' in List 'Task Switcher',Go to the Virtual Storage.,Event_355
2,Recording_71,Process_27,2022-01-10T06:09:14+00:00,Click UI element in window,UIAutomation.ClickElement:appmask['Window \'office 365 - Bing - [InPrivate] - Microsoft​ Edge\'']['Hyperlink \'Office 365 login\'']ClickType:UIAutomation.ClickType.LeftClickOffsetX:-7OffsetY:-2MousePositionRelativeToElement:UIAutomation.RectangleEdgePoint.MiddleCenter,Go to the Virtual Storage.,Event_355
3,Recording_71,Process_27,2022-01-10T06:09:23+00:00,Click UI element in window,Hyperlink 'OneDrive' in Window 'Microsoft  ...  - Microsoft​ Edge',Go to the Virtual Storage.,Event_355
4,Recording_71,Process_27,2022-01-10T06:09:33+00:00,Click UI element in window,Hyperlink 'Project Demo' in Window 'My files -  ...  - Microsoft​ Edge',Note down new employees details from the Employee detail file stored on Virtual storage.,Event_356
5,Recording_71,Process_27,2022-01-10T06:09:42+00:00,Click UI element in window,Hyperlink 'Employee Details.xlsx' in Window 'Project Demo  ...  - Microsoft​ Edge',Note down new employees details from the Employee detail file stored on Virtual storage.,Event_356
6,Recording_71,Process_27,2022-01-10T06:09:56+00:00,Click UI element in window,Image 'ewr-sheettable' in Window 'Employee  ...  - Microsoft​ Edge',Note down new employees details from the Employee detail file stored on Virtual storage.,Event_356
7,Recording_71,Process_27,2022-01-10T06:10:11+00:00,Press button in window,Button 'New Tab' in Window 'Employee  ...  - Microsoft​ Edge',Go to the employees directory.,Event_357
8,Recording_71,Process_27,2022-01-10T06:10:22+00:00,Populate text field in window,Edit 'Address and search bar' in Window 'New tab and  ...  - Microsoft​ Edge'; Text:'admin.microsoft.com',Go to the employees directory.,Event_357
9,Recording_71,Process_27,2022-01-10T06:10:24+00:00,Send keys,TextToSend:'{Return}',Go to the employees directory.,Event_357
10,Recording_71,Process_27,2022-01-10T06:10:28+00:00,Click UI element in window,Hyperlink 'Sign out & switch' in Window 'Microsoft  ...  - Microsoft​ Edge' 2,Go to the employees directory.,Event_357
11,Recording_71,Process_27,2022-01-10T06:10:41+00:00,Click UI element in window,Hyperlink 'Sign in' in Window 'Document and  ...  - Microsoft​ Edge',Go to the employees directory.,Event_357
12,Recording_71,Process_27,2022-01-10T06:10:44+00:00,Press button in window,Button 'Use another account' in Window 'Sign in to  ...  - Microsoft​ Edge',Go to the employees directory.,Event_357
13,Recording_71,Process_27,2022-01-10T06:10:47+00:00,Populate text field in window,"Edit 'Enter your email, phone, or Skype.' in Window 'Sign in to  ...  - Microsoft​ Edge'; Text:'Email@Domain'",Go to the employees directory.,Event_357
14,Recording_71,Process_27,2022-01-10T06:10:50+00:00,Click UI element in window,List Item ' ...  Username suggestion.' in Window 'Sign in to  ...  - Microsoft​ Edge',Go to the employees directory.,Event_357
15,Recording_71,Process_27,2022-01-10T06:10:52+00:00,Press button in window,Button 'Next' in Window 'Sign in to  ...  - Microsoft​ Edge',Go to the employees directory.,Event_357
16,Recording_71,Process_27,2022-01-10T06:10:57+00:00,Press button in window,Window 'Sign in to  ...  - Microsoft​ Edge',Go to the employees directory.,Event_357
17,Recording_71,Process_27,2022-01-10T06:11:01+00:00,Populate text field in window,Edit 'Enter the  ... rosoft.com' in Window 'Sign in to  ...  - Microsoft​ Edge'; Text:P'password_secret_text',Go to the employees directory.,Event_357
18,Recording_71,Process_27,2022-01-10T06:11:10+00:00,Press button in window,Button 'Sign in' in Window 'Sign in to  ...  - Microsoft​ Edge',Go to the employees directory.,Event_357
19,Recording_71,Process_27,2022-01-10T06:11:27+00:00,Select menu option in window,Menu Item 'Users' in Window 'Microsoft  ...  - Microsoft​ Edge' 3,Include newly join employee in company's directory.,Event_358
20,Recording_71,Process_27,2022-01-10T06:11:29+00:00,Select menu option in window,Menu Item 'Active users' in Window 'Microsoft  ...  - Microsoft​ Edge' 3,Include newly join employee in company's directory.,Event_358
