StepId,RecordingId,ProcessId,TimeStamp,StepName,StepDescription,label_EventName,label_EventId
0,Recording_44,Process_18,2022-02-28T11:47:44+00:00,Select menu option in window,Google Chrome - 2 running windows in Quick Launch Bar,Go to the crm tool,Event_210
1,Recording_44,Process_18,2022-02-28T11:47:48+00:00,Click UI element in window,List Item 'New Tab - Google Chrome' in List 'Task Switcher',Go to the crm tool,Event_210
2,Recording_44,Process_18,2022-02-28T11:47:52+00:00,Press button in window,Button 'Home Page - Zoho CRM' in Pane 'New Tab - Google Chrome - Person 1',Go to the crm tool,Event_210
3,Recording_44,Process_18,2022-02-28T11:47:56+00:00,Click UI element in window,Image in Pane 'New Tab - Google Chrome - Person 1',Export the customer data,Event_211
4,Recording_44,Process_18,2022-02-28T11:48:01+00:00,Click UI element in window,Hyperlink 'Export' in Pane 'New Tab - Google Chrome - Person 1',Export the customer data,Event_211
5,Recording_44,Process_18,2022-02-28T11:48:05+00:00,Click UI element in window,Combo Box 'Users' in Pane 'New Tab - Google Chrome - Person 1',Export the customer data,Event_211
6,Recording_44,Process_18,2022-02-28T11:48:09+00:00,Click UI element in window,Data Item 'Export Cancel ' in Pane 'New Tab - Google Chrome - Person 1',Export the customer data,Event_211
7,Recording_44,Process_18,2022-02-28T11:48:12+00:00,Press button in window,Button 'Export' in Pane 'New Tab - Google Chrome - Person 1',Export the customer data,Event_211
8,Recording_44,Process_18,2022-02-28T11:48:20+00:00,Click UI element in window,Hyperlink 'Leads' in Pane 'New Tab - Google Chrome - Person 1',Open the rss feed,Event_212
9,Recording_44,Process_18,2022-02-28T11:48:35+00:00,Select menu option in window,Menu Item 'Distill Web Monitor Has access to this site' in Pane 'New Tab - Google Chrome - Person 1',Open the rss feed,Event_212
10,Recording_44,Process_18,2022-02-28T11:48:37+00:00,Click UI element in window,Hyperlink 'Enable Monitoring' in Pane 'New Tab - Google Chrome - Person 1',Open the rss feed,Event_212
11,Recording_44,Process_18,2022-02-28T11:48:41+00:00,Press button in window,Button 'Monitor parts of page' in Pane 'New Tab - Google Chrome - Person 1',Set the feed for newly addded customer,Event_213
12,Recording_44,Process_18,2022-02-28T11:48:46+00:00,Click UI element in window,Text '9' in Pane 'New Tab - Google Chrome - Person 1',Set the feed for newly addded customer,Event_213
13,Recording_44,Process_18,2022-02-28T11:48:54+00:00,Press button in window,Button 'Save selections' in Pane 'New Tab - Google Chrome - Person 1',Set the feed for newly addded customer,Event_213
14,Recording_44,Process_18,2022-02-28T11:49:00+00:00,Click UI element in window,Hyperlink 'Add action' in Pane 'New Tab - Google Chrome - Person 1',Set the feed for newly addded customer,Event_213
15,Recording_44,Process_18,2022-02-28T11:49:06+00:00,Click UI element in window,Hyperlink 'Popup Notification (for local monitor)' in Pane 'New Tab - Google Chrome - Person 1',Set the feed for newly addded customer,Event_213
16,Recording_44,Process_18,2022-02-28T11:49:10+00:00,Click UI element in window,Hyperlink 'Add Condition' in Pane 'New Tab - Google Chrome - Person 1',Set the feed for newly addded customer,Event_213
17,Recording_44,Process_18,2022-02-28T11:49:12+00:00,Click UI element in window,Combo Box in Pane 'New Tab - Google Chrome - Person 1',Set the feed for newly addded customer,Event_213
18,Recording_44,Process_18,2022-02-28T11:49:16+00:00,Click UI element in window,Text 'Conditions can  ...  case-insensitive.' in Pane 'New Tab - Google Chrome - Person 1',Set the feed for newly addded customer,Event_213
19,Recording_44,Process_18,2022-02-28T11:49:18+00:00,Populate text field in window,Edit 'Number' in Pane 'New Tab - Google Chrome - Person 1'; Text:'1-9',Set the feed for newly addded customer,Event_213
20,Recording_44,Process_18,2022-02-28T11:49:21+00:00,Press button in window,Button 'Save' in Pane 'New Tab - Google Chrome - Person 1',Set the feed for newly addded customer,Event_213
21,Recording_44,Process_18,2022-02-28T11:49:26+00:00,Press button in window,Power BI Desktop in Quick Launch Bar, Open Bi tool & Load the data,Event_214
22,Recording_44,Process_18,2022-02-28T11:49:41+00:00,Press button in window,Button 'Close' in Window 'Untitled - Power BI Desktop', Open Bi tool & Load the data,Event_214
23,Recording_44,Process_18,2022-02-28T11:50:00+00:00,Select menu option in window,MenuItem: Connect to data from multiple sources. Get data in Window 'Untitled - Power BI Desktop', Open Bi tool & Load the data,Event_214
24,Recording_44,Process_18,2022-02-28T11:50:09+00:00,Click UI element in window,Menu Item 'Text/CSV' in Window 'Untitled - Power BI Desktop', Open Bi tool & Load the data,Event_214
25,Recording_44,Process_18,2022-02-28T11:50:28+00:00,Click UI element in window,Split Button 'Open' in Window 'Untitled - Power BI Desktop', Open Bi tool & Load the data,Event_214
26,Recording_44,Process_18,2022-02-28T11:50:39+00:00,Click UI element in window,Button 'Load' in Window 'Untitled - Power BI Desktop', Open Bi tool & Load the data,Event_214
27,Recording_44,Process_18,2022-02-28T11:51:01+00:00,Click UI element in window,Text 'Lead_1646048895306' in Window 'Untitled - Power BI Desktop', Open Bi tool & Load the data,Event_214
28,Recording_44,Process_18,2022-02-28T11:51:03+00:00,Click UI element in window,Button in Window 'Untitled - Power BI Desktop', Create a report,Event_215
29,Recording_44,Process_18,2022-02-28T11:51:42+00:00,Click UI element in window,Check Box in Window 'Untitled - Power BI Desktop', Create a report,Event_215
30,Recording_44,Process_18,2022-02-28T11:51:48+00:00,Click UI element in window,Tree Item ' Company' in Window 'Untitled - Power BI Desktop', Create a report,Event_215
31,Recording_44,Process_18,2022-02-28T11:51:53+00:00,Click UI element in window,Check Box 2 in Window 'Untitled - Power BI Desktop', Create a report,Event_215
32,Recording_44,Process_18,2022-02-28T11:52:07+00:00,Select menu option in window,Menu Item 'Line and stacked column chart' in Window 'Untitled - Power BI Desktop', Create a report,Event_215
33,Recording_44,Process_18,2022-02-28T11:52:17+00:00,Click UI element in window,Group 'Power BI Report' in Window 'Untitled - Power BI Desktop', Create a report,Event_215
34,Recording_44,Process_18,2022-02-28T11:52:25+00:00,Click UI element in window,List 'Plot area' in Window 'Untitled - Power BI Desktop', Create a report,Event_215
35,Recording_44,Process_18,2022-02-28T11:52:31+00:00,Press button in window,Button 'Publish' in Window 'Untitled - Power BI Desktop', Create a report,Event_215
36,Recording_44,Process_18,2022-02-28T11:52:34+00:00,Click UI element in window,Pane 'Microsoft  ...  Save Cancel Cancel' in Window 'Untitled - Power BI Desktop', Create a report,Event_215
37,Recording_44,Process_18,2022-02-28T11:52:37+00:00,Press button in window,Button 'Save' in Window 'Untitled - Power BI Desktop', Create a report,Event_215
38,Recording_44,Process_18,2022-02-28T11:53:05+00:00,Populate text field in window,Edit 'File name:' in Window 'Untitled - Power BI Desktop'; Text:'Custore revenue chart', Create a report,Event_215
39,Recording_44,Process_18,2022-02-28T11:53:10+00:00,Click UI element in window,Edit 'File name:' in Window 'Untitled - Power BI Desktop', Create a report,Event_215
40,Recording_44,Process_18,2022-02-28T11:53:13+00:00,Click UI element in window,Button 'Save' 2 in Window 'Untitled - Power BI Desktop', Create a report,Event_215
0,Recording_63,Process_18,2022-02-28T09:17:30+00:00,Press button in window,Firefox - 1 running window in Quick Launch Bar,Login to the crm app,Event_315
1,Recording_63,Process_18,2022-02-28T09:17:39+00:00,Populate text field in window,Edit 'Search with Google or enter address' in Window 'Mozilla Firefox'; Text:'dynemic crm',Login to the crm app,Event_315
2,Recording_63,Process_18,2022-02-28T09:17:40+00:00,Send keys,TextToSend:'{Return}',Login to the crm app,Event_315
3,Recording_63,Process_18,2022-02-28T09:17:46+00:00,Click UI element in window,Hyperlink 'What is  ...  en-us › what-is-crm' in Window 'dynemic crm - Google Search — Mozilla Firefox',Login to the crm app,Event_315
4,Recording_63,Process_18,2022-02-28T09:17:51+00:00,Click UI element in window,Hyperlink 'Start free' in Window 'What is  ...  — Mozilla Firefox',Login to the crm app,Event_315
5,Recording_63,Process_18,2022-02-28T09:18:00+00:00,Click UI element in window,Hyperlink 'Click this button to try sales app for free' in Window 'Start a Free  ...  — Mozilla Firefox',Login to the crm app,Event_315
6,Recording_63,Process_18,2022-02-28T09:18:10+00:00,Click UI element in window,Tree Item 'Leads' in Window 'Sales dashboard - Dynamics 365 — Mozilla Firefox',Get the customer data,Event_316
7,Recording_63,Process_18,2022-02-28T09:18:16+00:00,Select menu option in window,Menu Item 'Export to Excel' in Window 'Leads My  ...  — Mozilla Firefox',Get the customer data,Event_316
8,Recording_63,Process_18,2022-02-28T09:18:20+00:00,Select radio button in window,Radio Button 'Save File' in Window 'Leads My  ...  — Mozilla Firefox',Get the customer data,Event_316
9,Recording_63,Process_18,2022-02-28T09:18:23+00:00,Press button in window,Button 'OK' in Window 'Leads My  ...  — Mozilla Firefox',Get the customer data,Event_316
10,Recording_63,Process_18,2022-02-28T09:18:31+00:00,Press button in window,Button 'Distill Web Monitor' in Window 'Leads My  ...  — Mozilla Firefox',Open the rss feed,Event_317
11,Recording_63,Process_18,2022-02-28T09:18:34+00:00,Press button in window,Button 'Select parts of page' in Window 'Leads My  ...  — Mozilla Firefox',Prepare a feed for inclusion of new customer in crm,Event_318
12,Recording_63,Process_18,2022-02-28T09:18:44+00:00,Click UI element in window,Edit '1 - 16 of 16' in Window 'Leads My  ...  — Mozilla Firefox',Prepare a feed for inclusion of new customer in crm,Event_318
13,Recording_63,Process_18,2022-02-28T09:19:06+00:00,Press button in window,Button ' Save selections' in Window 'Leads My  ...  — Mozilla Firefox',Prepare a feed for inclusion of new customer in crm,Event_318
14,Recording_63,Process_18,2022-02-28T09:19:16+00:00,Click UI element in window,Hyperlink 'Add action' in Window 'Watchlist - Distill — Mozilla Firefox',Prepare a feed for inclusion of new customer in crm,Event_318
15,Recording_63,Process_18,2022-02-28T09:19:20+00:00,Click UI element in window,Edit 'Popup Notification (for local monitor)' in Window 'Watchlist - Distill — Mozilla Firefox',Prepare a feed for inclusion of new customer in crm,Event_318
