StepId,RecordingId,ProcessId,TimeStamp,StepName,StepDescription,label_EventName,label_EventId
0,Recording_87,Process_31,2022-02-15T04:00:04+00:00,Press button in window,OneNote 2013 - 1 running window in Quick Launch Bar,Go to the note taking app,Event_417
1,Recording_87,Process_31,2022-02-15T04:00:07+00:00,Press button in window,Button 'File Tab' in Window 'Untitled page - OneNote', Prepare a Handy guide on ongoing projecct,Event_418
2,Recording_87,Process_31,2022-02-15T04:00:10+00:00,Select tab in window,Tab Item 'New' in Window 'Untitled page - OneNote', Prepare a Handy guide on ongoing projecct,Event_418
3,Recording_87,Process_31,2022-02-15T04:00:12+00:00,Select tab in window,Tab Item 'Computer' in Window 'Untitled page - OneNote', Prepare a Handy guide on ongoing projecct,Event_418
4,Recording_87,Process_31,2022-02-15T04:00:18+00:00,Populate text field in window,Edit 'Enter a notebook name:' in Window 'Untitled page - OneNote'; Text:'Handy Guide', Prepare a Handy guide on ongoing projecct,Event_418
5,Recording_87,Process_31,2022-02-15T04:00:34+00:00,Press button in window,Button 'Create Notebook' in Window 'Untitled page - OneNote', Prepare a Handy guide on ongoing projecct,Event_418
6,Recording_87,Process_31,2022-02-15T04:00:46+00:00,Click UI element in window,Tree 'Outline' in Window 'Untitled page - OneNote', Prepare a Handy guide on ongoing projecct,Event_418
7,Recording_87,Process_31,2022-02-15T04:00:48+00:00,Send keys,TextToSend:'{LShiftKey}(ABC P)roject{Return}{LShiftKey}(F)ollow all steps{Return}work on domains first', Prepare a Handy guide on ongoing projecct,Event_418
8,Recording_87,Process_31,2022-02-15T04:01:16+00:00,Press button in window,Button 'File Tab' in Window 'Untitled page - OneNote', Prepare a Handy guide on ongoing projecct,Event_418
9,Recording_87,Process_31,2022-02-15T04:01:21+00:00,Select tab in window,Tab Item 'Export' in Window 'ABC Project - OneNote', Prepare a Handy guide on ongoing projecct,Event_418
10,Recording_87,Process_31,2022-02-15T04:01:37+00:00,Click UI element in window,List Item 'PDF (*.pdf)' in Window 'ABC Project - OneNote', Prepare a Handy guide on ongoing projecct,Event_418
11,Recording_87,Process_31,2022-02-15T04:01:43+00:00,Press button in window,Button 'Export...' in Window 'ABC Project - OneNote', Prepare a Handy guide on ongoing projecct,Event_418
12,Recording_87,Process_31,2022-02-15T04:01:48+00:00,Press button in window,Button 'Save' in Window 'ABC Project - OneNote', Prepare a Handy guide on ongoing projecct,Event_418
13,Recording_87,Process_31,2022-02-15T04:01:54+00:00,Press button in window,Google Chrome - 1 running window in Quick Launch Bar,Convert the Handy guide format to document format ,Event_419
14,Recording_87,Process_31,2022-02-15T04:01:57+00:00,Press button in window,Button 'New Tab' in Pane 'Convert PDF to  ...  Chrome - Person 1',Convert the Handy guide format to document format ,Event_419
15,Recording_87,Process_31,2022-02-15T04:02:00+00:00,Click UI element in window,Edit 'Address and search bar' in Pane 'Convert PDF to  ...  Chrome - Person 1',Convert the Handy guide format to document format ,Event_419
16,Recording_87,Process_31,2022-02-15T04:02:03+00:00,Populate text field in window,Edit 'Address and search bar' in Pane 'Convert PDF to  ...  Chrome - Person 1'; Text:'adobe convert pdf to word',Convert the Handy guide format to document format ,Event_419
17,Recording_87,Process_31,2022-02-15T04:02:07+00:00,Send keys,TextToSend:'{Return}',Convert the Handy guide format to document format ,Event_419
18,Recording_87,Process_31,2022-02-15T04:02:12+00:00,Click UI element in window,Hyperlink ' Convert  ...  › pdf-to-word' in Pane 'Convert PDF to  ...  Chrome - Person 1',Convert the Handy guide format to document format ,Event_419
19,Recording_87,Process_31,2022-02-15T04:02:21+00:00,Press button in window,Button 'Convert' in Pane 'Convert PDF to  ...  Chrome - Person 1',Convert the Handy guide format to document format ,Event_419
20,Recording_87,Process_31,2022-02-15T04:02:37+00:00,Click UI element in window,Document 'Convert  ...  Acrobat (India)' in Pane 'Convert PDF to  ...  Chrome - Person 1',Convert the Handy guide format to document format ,Event_419
21,Recording_87,Process_31,2022-02-15T04:02:42+00:00,Press button in window,Button 'Convert PDF to Word' in Pane 'Convert PDF to  ...  Chrome - Person 1',Convert the Handy guide format to document format ,Event_419
22,Recording_87,Process_31,2022-02-15T04:02:51+00:00,Click UI element in window,Tree Item 'Documents' in Pane 'Convert PDF to  ...  Chrome - Person 1',Convert the Handy guide format to document format ,Event_419
23,Recording_87,Process_31,2022-02-15T04:02:57+00:00,Click UI element in window,Edit 'Name' in Pane 'Convert PDF to  ...  Chrome - Person 1',Convert the Handy guide format to document format ,Event_419
24,Recording_87,Process_31,2022-02-15T04:03:00+00:00,Click UI element in window,Edit 'Name' 2 in Pane 'Convert PDF to  ...  Chrome - Person 1',Convert the Handy guide format to document format ,Event_419
