StepId,RecordingId,ProcessId,TimeStamp,StepName,StepDescription,label_EventName,label_EventId
0,Recording_15,Process_12,2022-02-23T04:05:24+00:00,Select menu option in window,Microsoft Edge (2) - 2 running windows in Quick Launch Bar,Open online form app,Event_67
1,Recording_15,Process_12,2022-02-23T04:05:29+00:00,Click UI element in window,List Item 'New tab  ...  - Microsoft​ Edge' in List 'Task Switcher',Open online form app,Event_67
2,Recording_15,Process_12,2022-02-23T04:05:31+00:00,Click UI element in window,Edit 'Address and search bar' in Window 'New tab and  ...  - Microsoft​ Edge',Open online form app,Event_67
3,Recording_15,Process_12,2022-02-23T04:05:36+00:00,Populate text field in window,Edit 'Address and search bar' in Window 'New tab and  ...  - Microsoft​ Edge'; Text:'zoho forms',Open online form app,Event_67
4,Recording_15,Process_12,2022-02-23T04:05:37+00:00,Send keys,TextToSend:'{Return}',Open online form app,Event_67
5,Recording_15,Process_12,2022-02-23T04:05:40+00:00,Click UI element in window,Window 'zoho forms -  ...  - Microsoft​ Edge',Open online form app,Event_67
6,Recording_15,Process_12,2022-02-23T04:05:45+00:00,Click UI element in window,Hyperlink 'ACCESS ZOHO FORMS' in Window 'Form Builder  ...  - Microsoft​ Edge',Open online form app,Event_67
7,Recording_15,Process_12,2022-02-23T04:05:49+00:00,Press button in window,Button 'New Form' in Window 'Zoho Forms  ...  - Microsoft​ Edge',"To conduct the survey for Holiday, prepare a forms",Event_68
8,Recording_15,Process_12,2022-02-23T04:06:02+00:00,Populate text field in window,Edit in Window 'Zoho Forms  ...  - Microsoft​ Edge'; Text:'holiday survey',"To conduct the survey for Holiday, prepare a forms",Event_68
9,Recording_15,Process_12,2022-02-23T04:06:05+00:00,Press button in window,Button 'Create' in Window 'Zoho Forms  ...  - Microsoft​ Edge',"To conduct the survey for Holiday, prepare a forms",Event_68
10,Recording_15,Process_12,2022-02-23T04:06:18+00:00,Click UI element in window,List Item 'Radio' in Window 'Zoho Forms  ...  - Microsoft​ Edge',"To conduct the survey for Holiday, prepare a forms",Event_68
11,Recording_15,Process_12,2022-02-23T04:06:22+00:00,Click UI element in window,List Item ' ...  selectedType' in Window 'Zoho Forms  ...  - Microsoft​ Edge',"To conduct the survey for Holiday, prepare a forms",Event_68
12,Recording_15,Process_12,2022-02-23T04:06:47+00:00,Populate text field in window,Edit 'actText' in Window 'Zoho Forms  ...  - Microsoft​ Edge'; Text:'Are u all agree with the current holiday list',"To conduct the survey for Holiday, prepare a forms",Event_68
13,Recording_15,Process_12,2022-02-23T04:06:51+00:00,Click UI element in window,Edit 2 in Window 'Zoho Forms  ...  - Microsoft​ Edge',"To conduct the survey for Holiday, prepare a forms",Event_68
14,Recording_15,Process_12,2022-02-23T04:06:54+00:00,Drag and drop UI element in window,List Item 'formActFieldCont' in Edit 2 in Window 'Zoho Forms  ...  - Microsoft​ Edge',"To conduct the survey for Holiday, prepare a forms",Event_68
15,Recording_15,Process_12,2022-02-23T04:06:58+00:00,Populate text field in window,Edit 3 in Window 'Zoho Forms  ...  - Microsoft​ Edge'; Text:'Yes',"To conduct the survey for Holiday, prepare a forms",Event_68
16,Recording_15,Process_12,2022-02-23T04:07:06+00:00,Populate text field in window,Edit 4 in Window 'Zoho Forms  ...  - Microsoft​ Edge'; Text:'No',"To conduct the survey for Holiday, prepare a forms",Event_68
17,Recording_15,Process_12,2022-02-23T04:07:11+00:00,Click UI element in window,Edit 5 in Window 'Zoho Forms  ...  - Microsoft​ Edge',"To conduct the survey for Holiday, prepare a forms",Event_68
18,Recording_15,Process_12,2022-02-23T04:07:12+00:00,Click UI element in window,Group 'fiedPropMinus' in Window 'Zoho Forms  ...  - Microsoft​ Edge',"To conduct the survey for Holiday, prepare a forms",Event_68
19,Recording_15,Process_12,2022-02-23T04:07:15+00:00,Press button in window,Button 'Save' in Window 'Zoho Forms  ...  - Microsoft​ Edge',"To conduct the survey for Holiday, prepare a forms",Event_68
20,Recording_15,Process_12,2022-02-23T04:07:25+00:00,Click UI element in window,Hyperlink ' Share' in Window 'Zoho Forms  ...  - Microsoft​ Edge',Share the form via mail,Event_69
21,Recording_15,Process_12,2022-02-23T04:07:32+00:00,Drag and drop UI element in window,Edit 6 in Window 'Zoho Forms  ...  - Microsoft​ Edge',Share the form via mail,Event_69
22,Recording_15,Process_12,2022-02-23T04:07:34+00:00,Click UI element in window,Menu Bar 'Mini menu on text selection' in Window 'Zoho Forms  ...  - Microsoft​ Edge',Share the form via mail,Event_69
23,Recording_15,Process_12,2022-02-23T04:07:36+00:00,Select menu option in window,Menu Item 'Copy' in Window 'Zoho Forms  ...  - Microsoft​ Edge',Share the form via mail,Event_69
24,Recording_15,Process_12,2022-02-23T04:07:40+00:00,Press button in window,Button 'New Tab' in Window 'Zoho Forms  ...  - Microsoft​ Edge',Share the form via mail,Event_69
25,Recording_15,Process_12,2022-02-23T04:07:44+00:00,Populate text field in window,Edit 'Address and search bar' in Window 'New tab and  ...  - Microsoft​ Edge' 2; Text:'yahoo mail',Share the form via mail,Event_69
26,Recording_15,Process_12,2022-02-23T04:07:44+00:00,Send keys,TextToSend:'{Return}',Share the form via mail,Event_69
27,Recording_15,Process_12,2022-02-23T04:07:49+00:00,Click UI element in window,Hyperlink 'Yahoo Mail' in Window 'yahoo mail -  ...  - Microsoft​ Edge',Share the form via mail,Event_69
28,Recording_15,Process_12,2022-02-23T04:07:54+00:00,Press button in window,Button 'Compose' in Window 'kru ...  - Microsoft​ Edge',Share the form via mail,Event_69
29,Recording_15,Process_12,2022-02-23T04:07:56+00:00,Click UI element in window,Combo Box ' ...  D_X p_a L_0 B_0' in Window 'kru ...  - Microsoft​ Edge',Share the form via mail,Event_69
30,Recording_15,Process_12,2022-02-23T04:07:57+00:00,Send keys,TextToSend:'Namedes{RShiftKey}(_)vd',Share the form via mail,Event_69
31,Recording_15,Process_12,2022-02-23T04:08:03+00:00,Click UI element in window,Edit 'Subject' in Window 'kru ...  - Microsoft​ Edge',Share the form via mail,Event_69
32,Recording_15,Process_12,2022-02-23T04:08:05+00:00,Click UI element in window,Combo Box ' ...  D_X p_a L_0 B_0' in Window 'kru ...  - Microsoft​ Edge',Share the form via mail,Event_69
33,Recording_15,Process_12,2022-02-23T04:08:06+00:00,Send keys,TextToSend:'Username',Share the form via mail,Event_69
34,Recording_15,Process_12,2022-02-23T04:08:19+00:00,Populate text field in window,Edit 'Subject' in Window 'kru ...  - Microsoft​ Edge'; Text:'Holiday survey form',Share the form via mail,Event_69
35,Recording_15,Process_12,2022-02-23T04:08:21+00:00,Click UI element in window,Edit 'Message body' in Window 'kru ...  - Microsoft​ Edge',Share the form via mail,Event_69
36,Recording_15,Process_12,2022-02-23T04:08:23+00:00,Populate text field in window,"Edit 'Message body' 2 in Window 'kru ...  - Microsoft​ Edge'; Text:'Hi,'",Share the form via mail,Event_69
37,Recording_15,Process_12,2022-02-23T04:08:24+00:00,Send keys,TextToSend:'{Return}',Share the form via mail,Event_69
38,Recording_15,Process_12,2022-02-23T04:08:36+00:00,Populate text field in window,"Edit 'Message body' 2 in Window 'kru ...  - Microsoft​ Edge'; Text:'''Hi,
Fill out the form'''",Share the form via mail,Event_69
39,Recording_15,Process_12,2022-02-23T04:08:37+00:00,Send keys,TextToSend:'{Return}',Share the form via mail,Event_69
40,Recording_15,Process_12,2022-02-23T04:08:38+00:00,Populate text field in window,"Edit 'Message body' 2 in Window 'kru ...  - Microsoft​ Edge'; Text:'''Hi,
Fill out the form
https://forms.zohopublic.in/COMPANY_NAME/form/holidaysurvey/formperma/HASHED_VALUE
'''",Share the form via mail,Event_69
41,Recording_15,Process_12,2022-02-23T04:08:47+00:00,Press button in window,Button 'Send' in Window 'kru ...  - Microsoft​ Edge',Share the form via mail,Event_69
42,Recording_15,Process_12,2022-02-23T04:08:56+00:00,Select tab in window,Tab Item 'Zoho Forms' in Window 'kru ...  - Microsoft​ Edge',Open the response tab of online form,Event_70
43,Recording_15,Process_12,2022-02-23T04:09:09+00:00,Click UI element in window,List Item 'home' in Window 'Zoho Forms  ...  - Microsoft​ Edge' 2,Open the response tab of online form,Event_70
44,Recording_15,Process_12,2022-02-23T04:09:14+00:00,Click UI element in window,Hyperlink ' Forms' in Window 'Zoho Forms  ...  - Microsoft​ Edge' 2,Open the response tab of online form,Event_70
45,Recording_15,Process_12,2022-02-23T04:09:19+00:00,Click UI element in window,Hyperlink 'Analytics' in Window 'Zoho Forms  ...  - Microsoft​ Edge' 2,Open the response tab of online form,Event_70
46,Recording_15,Process_12,2022-02-23T04:09:24+00:00,Press button in window,Button 'Distill Web Monitor Has access to this site' in Window 'Zoho Forms  ...  - Microsoft​ Edge',Login to the syndication tool,Event_71
47,Recording_15,Process_12,2022-02-23T04:09:27+00:00,Press button in window,Button 'Monitor parts of page' in Window 'Zoho Forms  ...  - Microsoft​ Edge' 2,Create the feed to get the notification when the response is submitted,Event_72
48,Recording_15,Process_12,2022-02-23T04:09:35+00:00,Click UI element in window,Hyperlink ' 0 SUBMISSIONS' in Window 'Zoho Forms  ...  - Microsoft​ Edge' 2,Create the feed to get the notification when the response is submitted,Event_72
49,Recording_15,Process_12,2022-02-23T04:09:38+00:00,Press button in window,Button 'Save selections' in Window 'Zoho Forms  ...  - Microsoft​ Edge' 2,Create the feed to get the notification when the response is submitted,Event_72
50,Recording_15,Process_12,2022-02-23T04:09:45+00:00,Drag and drop UI element in window,Text '5s' in Slider 'slider-handle min-slider-handle round' in Window 'Watchlist -  ...  - Microsoft​ Edge',Create the feed to get the notification when the response is submitted,Event_72
51,Recording_15,Process_12,2022-02-23T04:09:48+00:00,Click UI element in window,Hyperlink 'Add action' in Window 'Watchlist -  ...  - Microsoft​ Edge',Create the feed to get the notification when the response is submitted,Event_72
52,Recording_15,Process_12,2022-02-23T04:09:54+00:00,Click UI element in window,Hyperlink 'Email' in Window 'Watchlist -  ...  - Microsoft​ Edge',Create the feed to get the notification when the response is submitted,Event_72
53,Recording_15,Process_12,2022-02-23T04:09:58+00:00,Click UI element in window,Hyperlink 'Add Condition' in Window 'Watchlist -  ...  - Microsoft​ Edge',Create the feed to get the notification when the response is submitted,Event_72
54,Recording_15,Process_12,2022-02-23T04:10:01+00:00,Click UI element in window,Combo Box in Window 'Watchlist -  ...  - Microsoft​ Edge',Create the feed to get the notification when the response is submitted,Event_72
55,Recording_15,Process_12,2022-02-23T04:10:03+00:00,Click UI element in window,Pane 'View' in Window 'Untitled and  ...  - Microsoft​ Edge',Create the feed to get the notification when the response is submitted,Event_72
56,Recording_15,Process_12,2022-02-23T04:10:06+00:00,Populate text field in window,Edit 'Text' in Window 'Watchlist -  ...  - Microsoft​ Edge'; Text:'0',Create the feed to get the notification when the response is submitted,Event_72
57,Recording_15,Process_12,2022-02-23T04:10:09+00:00,Press button in window,Button 'Save' in Window 'Watchlist -  ...  - Microsoft​ Edge',Create the feed to get the notification when the response is submitted,Event_72
58,Recording_15,Process_12,2022-02-23T04:10:15+00:00,Click UI element in window,Group in Window 'Watchlist -  ...  - Microsoft​ Edge',Create the feed to get the notification when the response is submitted,Event_72
0,Recording_37,Process_12,2022-02-23T03:44:23+00:00,Press button in window,Firefox - 1 running window in Quick Launch Bar,Go to the forms app,Event_176
1,Recording_37,Process_12,2022-02-23T03:44:31+00:00,Populate text field in window,Edit 'Search with Google or enter address' in Window 'New Tab — Mozilla Firefox'; Text:'google forms',Go to the forms app,Event_176
2,Recording_37,Process_12,2022-02-23T03:44:31+00:00,Send keys,TextToSend:'{Return}',Go to the forms app,Event_176
3,Recording_37,Process_12,2022-02-23T03:44:35+00:00,Click UI element in window,Hyperlink 'Free  ...  › forms › about' in Window 'google forms - Google Search — Mozilla Firefox',Go to the forms app,Event_176
4,Recording_37,Process_12,2022-02-23T03:44:39+00:00,Click UI element in window,Hyperlink 'Go to Forms' in Window 'Google  ...  — Mozilla Firefox',Go to the forms app,Event_176
5,Recording_37,Process_12,2022-02-23T03:44:43+00:00,Click UI element in window,Image in Window 'Google Forms — Mozilla Firefox',Create a form for Holiday survey,Event_177
6,Recording_37,Process_12,2022-02-23T03:44:56+00:00,Populate text field in window,Edit 'Form title' in Window 'Untitled form - Google Forms — Mozilla Firefox'; Text:'Holiday surrvey form',Create a form for Holiday survey,Event_177
7,Recording_37,Process_12,2022-02-23T03:45:01+00:00,Click UI element in window,Edit 'Question title' in Window 'Untitled form - Google Forms — Mozilla Firefox',Create a form for Holiday survey,Event_177
