StepId,RecordingId,ProcessId,TimeStamp,StepName,StepDescription,label_EventName,label_EventId
0,Recording_41,Process_16,2022-02-28T05:19:42+00:00,Select menu option in window,Google Chrome - 2 running windows in Quick Launch Bar,Open the calendar,Event_197
1,Recording_41,Process_16,2022-02-28T05:19:44+00:00,Click UI element in window,List Item 'New Tab - Google Chrome' in List 'Task Switcher',Open the calendar,Event_197
2,Recording_41,Process_16,2022-02-28T05:19:48+00:00,Press button in window,Button 'Google apps' in Pane 'New Tab - Google Chrome - Name',Open the calendar,Event_197
3,Recording_41,Process_16,2022-02-28T05:19:52+00:00,Click UI element in window,Document in Pane 'New Tab - Google Chrome - Name',Open the calendar,Event_197
4,Recording_41,Process_16,2022-02-28T05:19:57+00:00,Click UI element in window,Group in Pane 'New Tab - Google Chrome - Name',Open the calendar,Event_197
5,Recording_41,Process_16,2022-02-28T05:19:58+00:00,Click UI element in window,Hyperlink 'Calendar' in Pane 'New Tab - Google Chrome - Name',Open the calendar,Event_197
6,Recording_41,Process_16,2022-02-28T05:20:05+00:00,Click UI element in window,Text 'February 2022' in Pane 'New Tab - Google Chrome - Name',Open the calendar,Event_197
7,Recording_41,Process_16,2022-02-28T05:20:08+00:00,Press button in window,Button 'Next month' in Pane 'New Tab - Google Chrome - Name',Check the dates for availability,Event_198
8,Recording_41,Process_16,2022-02-28T05:20:12+00:00,Click UI element in window,Data Item '4' in Pane 'New Tab - Google Chrome - Name',Check the dates for availability,Event_198
9,Recording_41,Process_16,2022-02-28T05:20:20+00:00,Press button in window,Button 'New Tab' in Pane 'New Tab - Google Chrome - Name',Go to the crm tool,Event_199
10,Recording_41,Process_16,2022-02-28T05:20:24+00:00,Press button in window,Button 'Home Page - Zoho CRM' in Pane 'New Tab - Google Chrome - Name',Go to the crm tool,Event_199
11,Recording_41,Process_16,2022-02-28T05:20:32+00:00,Click UI element in window,Hyperlink 'Meetings' in Pane 'New Tab - Google Chrome - Name', Set the meeting for product demo,Event_200
12,Recording_41,Process_16,2022-02-28T05:20:36+00:00,Press button in window,Button 'Create Meeting' in Pane 'New Tab - Google Chrome - Name', Set the meeting for product demo,Event_200
13,Recording_41,Process_16,2022-02-28T05:20:49+00:00,Populate text field in window,Edit 'Title' in Pane 'New Tab - Google Chrome - Name'; Text:'Product demo', Set the meeting for product demo,Event_200
14,Recording_41,Process_16,2022-02-28T05:20:55+00:00,Click UI element in window,Text 'Make this an online meeting' in Pane 'New Tab - Google Chrome - Name', Set the meeting for product demo,Event_200
15,Recording_41,Process_16,2022-02-28T05:20:57+00:00,Set checkbox state in window,Check Box in Pane 'New Tab - Google Chrome - Name', Set the meeting for product demo,Event_200
16,Recording_41,Process_16,2022-02-28T05:21:06+00:00,Click UI element in window,Data Item '4' 2 in Pane 'New Tab - Google Chrome - Name', Set the meeting for product demo,Event_200
17,Recording_41,Process_16,2022-02-28T05:21:09+00:00,Click UI element in window,Edit 'hh:mm a' in Pane 'New Tab - Google Chrome - Name', Set the meeting for product demo,Event_200
18,Recording_41,Process_16,2022-02-28T05:21:12+00:00,Click UI element in window,Text '03:30 ' in Pane 'New Tab - Google Chrome - Name', Set the meeting for product demo,Event_200
19,Recording_41,Process_16,2022-02-28T05:21:16+00:00,Click UI element in window,Edit 'hh:mm a' 2 in Pane 'New Tab - Google Chrome - Name', Set the meeting for product demo,Event_200
20,Recording_41,Process_16,2022-02-28T05:21:20+00:00,Click UI element in window,Text '03:30 ' 2 in Pane 'New Tab - Google Chrome - Name', Set the meeting for product demo,Event_200
21,Recording_41,Process_16,2022-02-28T05:21:24+00:00,Click UI element in window,Text 'Name Surname' in Pane 'New Tab - Google Chrome - Name', Set the meeting for product demo,Event_200
22,Recording_41,Process_16,2022-02-28T05:21:27+00:00,Click UI element in window,Text 'Name Surname' in Pane 'New Tab - Google Chrome - Name', Set the meeting for product demo,Event_200
23,Recording_41,Process_16,2022-02-28T05:21:35+00:00,Click UI element in window,Text 'Participants' in Pane 'New Tab - Google Chrome - Name', Set the meeting for product demo,Event_200
24,Recording_41,Process_16,2022-02-28T05:21:37+00:00,Click UI element in window,Hyperlink 'Add' in Pane 'New Tab - Google Chrome - Name', Set the meeting for product demo,Event_200
25,Recording_41,Process_16,2022-02-28T05:21:39+00:00,Set checkbox state in window,Check Box 'Name Butt  ... @Domain' in Pane 'New Tab - Google Chrome - Name', Set the meeting for product demo,Event_200
26,Recording_41,Process_16,2022-02-28T05:21:40+00:00,Click UI element in window,Data Item 'Name Butt  ... @Domain' in Pane 'New Tab - Google Chrome - Name', Set the meeting for product demo,Event_200
27,Recording_41,Process_16,2022-02-28T05:21:42+00:00,Press button in window,Button 'Done' in Pane 'New Tab - Google Chrome - Name', Set the meeting for product demo,Event_200
28,Recording_41,Process_16,2022-02-28T05:21:54+00:00,Click UI element in window,Text 'Participants Reminder' in Pane 'New Tab - Google Chrome - Name', Set the meeting for product demo,Event_200
