StepId,RecordingId,ProcessId,TimeStamp,StepName,StepDescription,label_EventName,label_EventId
0,Recording_9,Process_7,2022-02-22T02:43:23+00:00,Select menu option in window,Firefox - 2 running windows in Quick Launch Bar,Open the active directory of organization,Event_34
1,Recording_9,Process_7,2022-02-22T02:43:26+00:00,Click UI element in window,List Item 'Mozilla Firefox (Private Browsing)' in List 'Task Switcher',Open the active directory of organization,Event_34
2,Recording_9,Process_7,2022-02-22T02:43:34+00:00,Populate text field in window,Edit 'Search with Google or enter address' in Window 'Mozilla Firefox (Private Browsing)'; Text:'o365',Open the active directory of organization,Event_34
3,Recording_9,Process_7,2022-02-22T02:43:35+00:00,Send keys,TextToSend:'{Return}',Open the active directory of organization,Event_34
4,Recording_9,Process_7,2022-02-22T02:43:39+00:00,Click UI element in window,Hyperlink 'Office  ... office.com' in Window 'o365 -  ...  (Private Browsing)',Open the active directory of organization,Event_34
5,Recording_9,Process_7,2022-02-22T02:43:53+00:00,Select menu option in window,Menu Item 'App launcher' in Window 'Microsoft  ...  (Private Browsing)',Open the active directory of organization,Event_34
6,Recording_9,Process_7,2022-02-22T02:43:57+00:00,Click UI element in window,Hyperlink 'Admin' in Window 'Microsoft  ...  (Private Browsing)',Open the active directory of organization,Event_34
7,Recording_9,Process_7,2022-02-22T02:44:08+00:00,Select menu option in window,Menu Item 'Users' in Window 'Microsoft  ...  (Private Browsing)' 2,Locate the employee's profile who is on leave,Event_35
8,Recording_9,Process_7,2022-02-22T02:44:10+00:00,Select menu option in window,Menu Item 'Active users' in Window 'Microsoft  ...  (Private Browsing)' 2,Locate the employee's profile who is on leave,Event_35
9,Recording_9,Process_7,2022-02-22T02:44:18+00:00,Click UI element in window,Edit 'Name Surname' in Window 'Microsoft  ...  (Private Browsing)' 3,Locate the employee's profile who is on leave,Event_35
10,Recording_9,Process_7,2022-02-22T02:44:28+00:00,Select tab in window,Tab Item 'OneDrive' in Window 'Microsoft  ...  (Private Browsing)' 2,Go to the employee's account on cloud storage,Event_36
11,Recording_9,Process_7,2022-02-22T02:44:38+00:00,Press button in window,Button 'Create link to files' in Window 'Microsoft  ...  (Private Browsing)' 2,Go to the employee's account on cloud storage,Event_36
12,Recording_9,Process_7,2022-02-22T02:44:49+00:00,Click UI element in window,Hyperlink ' ... osoft_com1' in Window 'Microsoft  ...  (Private Browsing)' 2,Go to the employee's account on cloud storage,Event_36
13,Recording_9,Process_7,2022-02-22T02:44:59+00:00,Press button in window,Button 'Show actions' in Window 'My files -  ...  (Private Browsing)',Copy the link of meeting agenda file,Event_37
14,Recording_9,Process_7,2022-02-22T02:45:03+00:00,Select menu option in window,Menu Item 'Copy link' in Window 'My files -  ...  (Private Browsing)',Copy the link of meeting agenda file,Event_37
15,Recording_9,Process_7,2022-02-22T02:45:11+00:00,Press button in window,Button 'Copy' in Window 'My files -  ...  (Private Browsing)',Copy the link of meeting agenda file,Event_37
16,Recording_9,Process_7,2022-02-22T02:45:15+00:00,Press button in window,"System Clock, 08:15 AM, ‎22-‎02-‎2022 in System Tray",Go to the calendar and set a meeting request,Event_38
17,Recording_9,Process_7,2022-02-22T02:45:21+00:00,Click UI element in window,Data Item '26' in Window 'Date and Time Usernamermation',Go to the calendar and set a meeting request,Event_38
18,Recording_9,Process_7,2022-02-22T02:45:35+00:00,Populate text field in window,Edit 'Add an event or reminder' in Window 'Date and Time Usernamermation'; Text:'Meeting Agenda ',Go to the calendar and set a meeting request,Event_38
19,Recording_9,Process_7,2022-02-22T02:45:43+00:00,Press button in window,Button 'More details' in Window 'Date and Time Usernamermation',Go to the calendar and set a meeting request,Event_38
20,Recording_9,Process_7,2022-02-22T02:45:53+00:00,Press button in window,Button 'Date Picker' in Window 'dsgfd - Event ‎- Calendar',Go to the calendar and set a meeting request,Event_38
21,Recording_9,Process_7,2022-02-22T02:45:56+00:00,Press button in window,Button '26 February 2022' in Window 'dsgfd - Event ‎- Calendar',Go to the calendar and set a meeting request,Event_38
22,Recording_9,Process_7,2022-02-22T02:45:59+00:00,Set checkbox state in window,Check Box 'All day' in Window 'dsgfd - Event ‎- Calendar',Go to the calendar and set a meeting request,Event_38
23,Recording_9,Process_7,2022-02-22T02:46:00+00:00,Click UI element in window,Edit 'Event description' in Window 'dsgfd - Event ‎- Calendar',Go to the calendar and set a meeting request,Event_38
24,Recording_9,Process_7,2022-02-22T02:46:03+00:00,Send keys,"TextToSend:'{LShiftKey}(H)ello{LShiftKey}(<){Back},{Return}{LShiftKey}(C)an we have a discussion for meeting agenda next week{LShiftKey}(?)'",Go to the calendar and set a meeting request,Event_38
25,Recording_9,Process_7,2022-02-22T02:46:38+00:00,Populate text field in window,Edit 'Event name' in Window 'dsgfd - Event ‎- Calendar'; Text:'Meeting Agenda',Go to the calendar and set a meeting request,Event_38
26,Recording_9,Process_7,2022-02-22T02:46:50+00:00,Send keys,TextToSend:'{Return}{Return}',Go to the calendar and set a meeting request,Event_38
27,Recording_9,Process_7,2022-02-22T02:46:54+00:00,Click UI element in window,Edit 'Event description' in Window 'dsgfd - Event ‎- Calendar',Go to the calendar and set a meeting request,Event_38
28,Recording_9,Process_7,2022-02-22T02:46:55+00:00,Send keys,TextToSend:'{Return}{LControlKey}({V})',Send the meeting invitation by sharing link,Event_39
29,Recording_9,Process_7,2022-02-22T02:47:06+00:00,Populate text field in window,Edit 'Invite someone' in Window 'dsgfd - Event ‎- Calendar'; Text:'Name',Send the meeting invitation by sharing link,Event_39
30,Recording_9,Process_7,2022-02-22T02:47:09+00:00,Click UI element in window,List Item 'Name Surname Email@Domain' in Window 'dsgfd - Event ‎- Calendar',Send the meeting invitation by sharing link,Event_39
31,Recording_9,Process_7,2022-02-22T02:47:14+00:00,Press button in window,Button 'Send' in Window 'dsgfd - Event ‎- Calendar',Send the meeting invitation by sharing link,Event_39
0,Recording_28,Process_7,2022-02-22T02:45:33+00:00,Select menu option in window,Google Chrome - 2 running windows in Quick Launch Bar,Open the organization's employee records,Event_127
1,Recording_28,Process_7,2022-02-22T02:45:35+00:00,Click UI element in window,List Item 'New Tab - Google Chrome' in List 'Task Switcher',Open the organization's employee records,Event_127
2,Recording_28,Process_7,2022-02-22T02:45:39+00:00,Press button in window,Button 'Microsoft 365 admin center - Home' in Pane 'New Tab - Google Chrome (Incognito)',Open the organization's employee records,Event_127
3,Recording_28,Process_7,2022-02-22T02:45:48+00:00,Select menu option in window,Menu Item 'Users' in Pane 'New Tab - Google Chrome (Incognito)',Find the profile of employee who is on leave,Event_128
4,Recording_28,Process_7,2022-02-22T02:45:51+00:00,Select menu option in window,Menu Item 'Active users' in Pane 'New Tab - Google Chrome (Incognito)',Find the profile of employee who is on leave,Event_128
5,Recording_28,Process_7,2022-02-22T02:46:00+00:00,Populate text field in window,Edit 'Enter to search active users list' in Pane 'New Tab - Google Chrome (Incognito)'; Text:'Name',Find the profile of employee who is on leave,Event_128
6,Recording_28,Process_7,2022-02-22T02:46:03+00:00,Send keys,TextToSend:'{Return}',Find the profile of employee who is on leave,Event_128
7,Recording_28,Process_7,2022-02-22T02:46:09+00:00,Click UI element in window,Data Item 'Name  ...  on selected user' in Pane 'New Tab - Google Chrome (Incognito)',Find the profile of employee who is on leave,Event_128
8,Recording_28,Process_7,2022-02-22T02:46:17+00:00,Select tab in window,Tab Item 'OneDrive' in Pane 'New Tab - Google Chrome (Incognito)', Go to cloud storage tab from employee's profile,Event_129
9,Recording_28,Process_7,2022-02-22T02:46:28+00:00,Press button in window,Button 'Create link to files' in Pane 'New Tab - Google Chrome (Incognito)', Go to cloud storage tab from employee's profile,Event_129
10,Recording_28,Process_7,2022-02-22T02:46:41+00:00,Click UI element in window,Data Item ' ... rosoft.com' in Pane 'New Tab - Google Chrome (Incognito)', Go to cloud storage tab from employee's profile,Event_129
11,Recording_28,Process_7,2022-02-22T02:46:49+00:00,Click UI element in window,Data Item 'New  ...  people Show actions' in Pane 'New Tab - Google Chrome (Incognito)',Copy the link of document having meeting agenda ,Event_130
12,Recording_28,Process_7,2022-02-22T02:46:56+00:00,Press button in window,Button 'Show actions' in Pane 'New Tab - Google Chrome (Incognito)',Copy the link of document having meeting agenda ,Event_130
13,Recording_28,Process_7,2022-02-22T02:47:00+00:00,Select menu option in window,Menu Item 'Copy link' in Pane 'New Tab - Google Chrome (Incognito)',Copy the link of document having meeting agenda ,Event_130
14,Recording_28,Process_7,2022-02-22T02:47:07+00:00,Press button in window,Button 'Copy' in Pane 'New Tab - Google Chrome (Incognito)',Copy the link of document having meeting agenda ,Event_130
15,Recording_28,Process_7,2022-02-22T02:47:14+00:00,Press button in window,Button 'Copy' in Pane 'New Tab - Google Chrome (Incognito)',Copy the link of document having meeting agenda ,Event_130
