StepId,RecordingId,ProcessId,TimeStamp,StepName,StepDescription,label_EventName,label_EventId
0,Recording_4,Process_3,2022-02-21T08:18:11+00:00,Press button in window,Nebula PDF Converter Pro - 1 running window in Quick Launch Bar,Open file formating tool,Event_13
1,Recording_4,Process_3,2022-02-21T08:18:20+00:00,Press button in window,Button '' in Window 'Nebula PDF Converter Pro',Open file formating tool,Event_13
2,Recording_4,Process_3,2022-02-21T08:18:25+00:00,Press button in window,Button 'Button' in Window 'Nebula PDF Converter Pro',Open file formating tool,Event_13
3,Recording_4,Process_3,2022-02-21T08:18:30+00:00,Click UI element in window,List Item 'PDFConverter.ViewModels.ToolListUsername' in Window 'Nebula PDF Converter Pro',Open file formating tool,Event_13
4,Recording_4,Process_3,2022-02-21T08:18:35+00:00,Press button in window,Button 'Button' 2 in Window 'Nebula PDF Converter Pro',Upload the brochure and save it in PDF format,Event_14
5,Recording_4,Process_3,2022-02-21T08:18:39+00:00,Click UI element in window,Edit 'Name' 2 in Window 'Nebula PDF Converter Pro',Upload the brochure and save it in PDF format,Event_14
6,Recording_4,Process_3,2022-02-21T08:18:42+00:00,Press button in window,Button 'Open' in Window 'Nebula PDF Converter Pro',Upload the brochure and save it in PDF format,Event_14
7,Recording_4,Process_3,2022-02-21T08:18:47+00:00,Press button in window,Button 'Browser...' in Window 'Nebula PDF Converter Pro',Upload the brochure and save it in PDF format,Event_14
8,Recording_4,Process_3,2022-02-21T08:18:51+00:00,Click UI element in window,Tree Item 'Desktop (pinned)' in Window 'Nebula PDF Converter Pro',Upload the brochure and save it in PDF format,Event_14
9,Recording_4,Process_3,2022-02-21T08:18:53+00:00,Press button in window,Button 'Select Folder' in Window 'Nebula PDF Converter Pro',Upload the brochure and save it in PDF format,Event_14
10,Recording_4,Process_3,2022-02-21T08:18:57+00:00,Press button in window,Button 'Convert' in Window 'Nebula PDF Converter Pro',Upload the brochure and save it in PDF format,Event_14
11,Recording_4,Process_3,2022-02-21T08:19:07+00:00,Select menu option in window,Microsoft Edge (2) - 2 running windows in Quick Launch Bar,Check weather condition and accordingly decide the demo date.,Event_15
12,Recording_4,Process_3,2022-02-21T08:19:10+00:00,Click UI element in window,List Item 'Process  ...  - Microsoft​ Edge' in List 'Task Switcher',Check weather condition and accordingly decide the demo date.,Event_15
13,Recording_4,Process_3,2022-02-21T08:19:12+00:00,Press button in window,Button 'New Tab' in Window 'Process  ...  - Microsoft​ Edge',Check weather condition and accordingly decide the demo date.,Event_15
14,Recording_4,Process_3,2022-02-21T08:19:14+00:00,Click UI element in window,Edit 'Address and search bar' in Window 'Process  ...  - Microsoft​ Edge',Check weather condition and accordingly decide the demo date.,Event_15
15,Recording_4,Process_3,2022-02-21T08:19:20+00:00,Populate text field in window,Edit 'Address and search bar' in Window 'New tab and  ...  - Microsoft​ Edge'; Text:'accuweather',Check weather condition and accordingly decide the demo date.,Event_15
16,Recording_4,Process_3,2022-02-21T08:19:21+00:00,Send keys,TextToSend:'{Return}',Check weather condition and accordingly decide the demo date.,Event_15
17,Recording_4,Process_3,2022-02-21T08:19:24+00:00,Click UI element in window,Window 'accuweather  ...  - Microsoft​ Edge',Check weather condition and accordingly decide the demo date.,Event_15
18,Recording_4,Process_3,2022-02-21T08:19:32+00:00,Click UI element in window,"Edit 'Search' in Window 'Vadodara,  ...  - Microsoft​ Edge'",Check weather condition and accordingly decide the demo date.,Event_15
19,Recording_4,Process_3,2022-02-21T08:19:36+00:00,Populate text field in window,"Edit 'Search' 2 in Window 'Vadodara,  ...  - Microsoft​ Edge'; Text:'mumbai'",Check weather condition and accordingly decide the demo date.,Event_15
20,Recording_4,Process_3,2022-02-21T08:19:40+00:00,Click UI element in window,"Text 'Mumbai, Maharashtra, IN' in Window 'Vadodara,  ...  - Microsoft​ Edge'",Check weather condition and accordingly decide the demo date.,Event_15
21,Recording_4,Process_3,2022-02-21T08:19:45+00:00,Click UI element in window,"Hyperlink 'MONTHLY' in Window 'Mumbai,  ...  - Microsoft​ Edge' 3",Check weather condition and accordingly decide the demo date.,Event_15
