StepId,RecordingId,ProcessId,TimeStamp,StepName,StepDescription,label_EventName,label_EventId
0,Recording_109,Process_43,2022-02-18T04:50:46+00:00,Select menu option in window,Google Chrome - 2 running windows in Quick Launch Bar,Login to cloud storage ,Event_507
1,Recording_109,Process_43,2022-02-18T04:50:49+00:00,Click UI element in window,List Item 'New Tab - Google Chrome' in List 'Task Switcher',Login to cloud storage ,Event_507
2,Recording_109,Process_43,2022-02-18T04:50:53+00:00,Populate text field in window,Edit 'Address and search bar' in Pane 'New Tab - Google Chrome - Name'; Text:'google drive',Login to cloud storage ,Event_507
3,Recording_109,Process_43,2022-02-18T04:50:54+00:00,Send keys,TextToSend:'{Return}',Login to cloud storage ,Event_507
4,Recording_109,Process_43,2022-02-18T04:50:58+00:00,Click UI element in window,Hyperlink ' Cloud  ... om › drive' in Pane 'New Tab - Google Chrome - Name',Login to cloud storage ,Event_507
5,Recording_109,Process_43,2022-02-18T04:51:01+00:00,Click UI element in window,Hyperlink 'Go to Drive' in Pane 'New Tab - Google Chrome - Name',Login to cloud storage ,Event_507
6,Recording_109,Process_43,2022-02-18T04:51:07+00:00,Click UI element in window,Text 'Employee Salary Details.xlsx' in Pane 'New Tab - Google Chrome - Name',Get the employee salary data file,Event_508
7,Recording_109,Process_43,2022-02-18T04:51:15+00:00,Click UI element in window,Menu Item 'File' in Pane 'New Tab - Google Chrome - Name',Get the employee salary data file,Event_508
8,Recording_109,Process_43,2022-02-18T04:51:22+00:00,Click UI element in window,Pane 'New Tab - Google Chrome - Name',Get the employee salary data file,Event_508
9,Recording_109,Process_43,2022-02-18T04:51:25+00:00,Click UI element in window,Menu 2 in Pane 'New Tab - Google Chrome - Name',Get the employee salary data file,Event_508
10,Recording_109,Process_43,2022-02-18T04:51:35+00:00,Press button in window,Power BI Desktop in Quick Launch Bar,Open the data visualization tool ,Event_509
11,Recording_109,Process_43,2022-02-18T04:51:51+00:00,Press button in window,Button 'Close' in Window 'Untitled - Power BI Desktop',Open the data visualization tool ,Event_509
12,Recording_109,Process_43,2022-02-18T04:52:04+00:00,Click UI element in window,MenuItem: Connect to data from multiple sources. Get data in Window 'Untitled - Power BI Desktop',Make a graphical report of salary data,Event_510
13,Recording_109,Process_43,2022-02-18T04:52:07+00:00,Click UI element in window,Text 'Excel workbook' in Window 'Untitled - Power BI Desktop',Make a graphical report of salary data,Event_510
14,Recording_109,Process_43,2022-02-18T04:52:19+00:00,Click UI element in window,Tree Item 'Downloads (pinned)' in Window 'Untitled - Power BI Desktop',Make a graphical report of salary data,Event_510
15,Recording_109,Process_43,2022-02-18T04:52:33+00:00,Set checkbox state in window,"Check Box 'Level 2, Table1' in Window 'Untitled - Power BI Desktop'",Make a graphical report of salary data,Event_510
16,Recording_109,Process_43,2022-02-18T04:52:35+00:00,Click UI element in window,"Check Box 'Level 2, Table1' in Window 'Untitled - Power BI Desktop'",Make a graphical report of salary data,Event_510
17,Recording_109,Process_43,2022-02-18T04:52:39+00:00,Press button in window,Button 'Load' in Window 'Untitled - Power BI Desktop',Make a graphical report of salary data,Event_510
18,Recording_109,Process_43,2022-02-18T04:53:07+00:00,Click UI element in window,Tree Item 'Table Table1' in Window 'Untitled - Power BI Desktop',Make a graphical report of salary data,Event_510
19,Recording_109,Process_43,2022-02-18T04:53:08+00:00,Click UI element in window,Button in Window 'Untitled - Power BI Desktop',Make a graphical report of salary data,Event_510
20,Recording_109,Process_43,2022-02-18T04:53:13+00:00,Click UI element in window,Check Box in Window 'Untitled - Power BI Desktop',Make a graphical report of salary data,Event_510
21,Recording_109,Process_43,2022-02-18T04:53:15+00:00,Click UI element in window,Check Box 2 in Window 'Untitled - Power BI Desktop',Make a graphical report of salary data,Event_510
22,Recording_109,Process_43,2022-02-18T04:53:18+00:00,Click UI element in window,Tree Item 'Numeric Field 2021' in Window 'Untitled - Power BI Desktop',Make a graphical report of salary data,Event_510
23,Recording_109,Process_43,2022-02-18T04:53:26+00:00,Drag and drop UI element in window,Check Box 3 in Tree Item ' Employee Name' in Window 'Untitled - Power BI Desktop',Make a graphical report of salary data,Event_510
24,Recording_109,Process_43,2022-02-18T04:53:37+00:00,Click UI element in window,Document 'Chrome_RenderWidgetHostHWND' in Window 'Untitled - Power BI Desktop',Make a graphical report of salary data,Event_510
25,Recording_109,Process_43,2022-02-18T04:53:47+00:00,Click UI element in window,"Group '2019, 2020  ...  column chart' in Window 'Untitled - Power BI Desktop'",Make a graphical report of salary data,Event_510
26,Recording_109,Process_43,2022-02-18T04:54:10+00:00,Drag and drop UI element in window,Group 'Power BI Report' in Window 'Untitled - Power BI Desktop',Make a graphical report of salary data,Event_510
27,Recording_109,Process_43,2022-02-18T04:54:25+00:00,Populate text field in window,Edit 'File name:' in Pane 'New Tab - Google Chrome - Name'; Text:'Salary Detail graph',Save the report,Event_511
28,Recording_109,Process_43,2022-02-18T04:54:29+00:00,Click UI element in window,Button 'Save' in Pane 'New Tab - Google Chrome - Name',Save the report,Event_511
29,Recording_109,Process_43,2022-02-18T04:54:36+00:00,Press button in window,Button 'New Tab' in Pane 'New Tab - Google Chrome - Name',Login to Mailbox,Event_512
30,Recording_109,Process_43,2022-02-18T04:54:40+00:00,Click UI element in window,Hyperlink 'Gmail' in Pane 'New Tab - Google Chrome - Name',Login to Mailbox,Event_512
31,Recording_109,Process_43,2022-02-18T04:54:45+00:00,Press button in window,Button 'Compose' in Pane 'New Tab - Google Chrome - Name',Send graph via mail to superior ,Event_513
32,Recording_109,Process_43,2022-02-18T04:54:48+00:00,Click UI element in window,Combo Box 'To' in Pane 'New Tab - Google Chrome - Name',Send graph via mail to superior ,Event_513
33,Recording_109,Process_43,2022-02-18T04:54:50+00:00,Send keys,TextToSend:'Name',Send graph via mail to superior ,Event_513
34,Recording_109,Process_43,2022-02-18T04:54:53+00:00,Click UI element in window,List Item 'Email@Domain' in Pane 'New Tab - Google Chrome - Name',Send graph via mail to superior ,Event_513
