StepId,RecordingId,ProcessId,TimeStamp,StepName,StepDescription,label_EventName,label_EventId
0,Recording_75,Process_28,2022-01-10T09:33:49+00:00,Press button in window,Microsoft Teams - 1 running window in Quick Launch Bar,Check for the approval received from manangermnet for the business trip.,Event_372
1,Recording_75,Process_28,2022-01-10T09:33:52+00:00,Select menu option in window,"Menu Item 'More added apps Toolbar' in Pane 'General  ...  Teams, Main Window'",Check for the approval received from manangermnet for the business trip.,Event_372
2,Recording_75,Process_28,2022-01-10T09:33:58+00:00,Click UI element in window,"List Item 'Approvals  ...  more actions' in Pane 'General  ...  Teams, Main Window'",Check for the approval received from manangermnet for the business trip.,Event_372
3,Recording_75,Process_28,2022-01-10T09:34:04+00:00,Select tab in window,"Tab Item 'Sent' in Pane 'General  ...  Teams, Main Window'",Check for the approval received from manangermnet for the business trip.,Event_372
4,Recording_75,Process_28,2022-01-10T09:34:09+00:00,Click UI element in window,"Data Item 'Buisness trip to delhi' in Pane 'General  ...  Teams, Main Window'",Check for the approval received from manangermnet for the business trip.,Event_372
5,Recording_75,Process_28,2022-01-10T09:34:14+00:00,Click UI element in window,"Group in Pane 'General  ...  Teams, Main Window'",Check for the approval received from manangermnet for the business trip.,Event_372
6,Recording_75,Process_28,2022-01-10T09:34:26+00:00,Press button in window,Outlook 2013 - 1 running window in Quick Launch Bar,Check for the suitable dates in calendar,Event_373
7,Recording_75,Process_28,2022-01-10T09:34:35+00:00,Click UI element in window,"List 'Month View,  ...  6, 2022 12:00am' in Window 'Calendar - Email@Domain - Outlook'",Schedule the trip date.,Event_374
8,Recording_75,Process_28,2022-01-10T09:34:41+00:00,Press button in window,Microsoft Edge (2) - 1 running window in Quick Launch Bar,Verify the weather of trip date.,Event_375
9,Recording_75,Process_28,2022-01-10T09:34:43+00:00,Press button in window,Button 'New Tab' in Window 'Process  ...  - Microsoft​ Edge',Verify the weather of trip date.,Event_375
10,Recording_75,Process_28,2022-01-10T09:34:47+00:00,Populate text field in window,Edit 'Address and search bar' in Window 'New tab and  ...  - Microsoft​ Edge'; Text:'weather.com',Verify the weather of trip date.,Event_375
11,Recording_75,Process_28,2022-01-10T09:34:48+00:00,Send keys,TextToSend:'{Return}',Verify the weather of trip date.,Event_375
12,Recording_75,Process_28,2022-01-10T09:35:02+00:00,Populate text field in window,Edit 'Search City or Postcode' in Window 'National and  ...  - Microsoft​ Edge'; Text:'delhi',Verify the weather of trip date.,Event_375
13,Recording_75,Process_28,2022-01-10T09:35:14+00:00,Click UI element in window,List Item 'Delhi' in Window 'National and  ...  - Microsoft​ Edge',Verify the weather of trip date.,Event_375
14,Recording_75,Process_28,2022-01-10T09:35:21+00:00,Click UI element in window,Hyperlink 'Monthly' in Window 'DelhiWeather  ...  - Microsoft​ Edge',Verify the weather of trip date.,Event_375
15,Recording_75,Process_28,2022-01-10T09:35:24+00:00,Click UI element in window,Text 'Close' in Window 'DelhiWeather  ...  - Microsoft​ Edge',Verify the weather of trip date.,Event_375
16,Recording_75,Process_28,2022-01-10T09:35:31+00:00,Press button in window,Button '13 19° 8°' in Window 'Delhi  ...  - Microsoft​ Edge',Verify the weather of trip date.,Event_375
0,Recording_77,Process_28,2022-01-10T03:54:47+00:00,Select menu option in window,Google Chrome - 2 running windows in Quick Launch Bar,Verify the approval of request for Business trip to Delhi. ,Event_380
1,Recording_77,Process_28,2022-01-10T03:54:50+00:00,Click UI element in window,List Item 'Run History | Power Automate - Google Chrome' in List 'Task Switcher',Verify the approval of request for Business trip to Delhi. ,Event_380
2,Recording_77,Process_28,2022-01-10T03:54:53+00:00,Click UI element in window,Text 'Power Automate' in Pane 'Run History |  ...  Chrome - Name',Verify the approval of request for Business trip to Delhi. ,Event_380
3,Recording_77,Process_28,2022-01-10T03:54:56+00:00,Click UI element in window,List Item 'My flows' in Pane 'Run History |  ...  Chrome - Name',Verify the approval of request for Business trip to Delhi. ,Event_380
