StepId,RecordingId,ProcessId,TimeStamp,StepName,StepDescription,label_EventName,label_EventId
0,Recording_43,Process_17,2022-02-28T10:46:20+00:00,Select menu option in window,Google Chrome - 2 running windows in Quick Launch Bar, Open to cloud-based storage space,Event_205
1,Recording_43,Process_17,2022-02-28T10:46:22+00:00,Click UI element in window,List Item 'New Tab - Google Chrome' in List 'Task Switcher', Open to cloud-based storage space,Event_205
2,Recording_43,Process_17,2022-02-28T10:46:25+00:00,Press button in window,Button 'Power Apps' in Pane 'New Tab - Google Chrome - Name', Open to cloud-based storage space,Event_205
3,Recording_43,Process_17,2022-02-28T10:46:31+00:00,Select menu option in window,Menu Item 'Data' in Pane 'New Tab - Google Chrome - Name', Open to cloud-based storage space,Event_205
4,Recording_43,Process_17,2022-02-28T10:46:33+00:00,Select menu option in window,Menu Item 'Tables' in Pane 'New Tab - Google Chrome - Name', Open to cloud-based storage space,Event_205
5,Recording_43,Process_17,2022-02-28T10:46:39+00:00,Select menu option in window,Menu Item 'Default List' in Pane 'New Tab - Google Chrome - Name', Open to cloud-based storage space,Event_205
6,Recording_43,Process_17,2022-02-28T10:46:42+00:00,Select menu option in window,Menu Item 'List view Group' in Pane 'New Tab - Google Chrome - Name', Open to cloud-based storage space,Event_205
7,Recording_43,Process_17,2022-02-28T10:46:48+00:00,Select menu option in window,Menu Item 'Distill Web Monitor Has access to this site' in Pane 'New Tab - Google Chrome - Name',Go to the feeder and set the feed for addition of new table in group,Event_206
8,Recording_43,Process_17,2022-02-28T10:46:54+00:00,Press button in window,Button 'Monitor parts of page' in Pane 'New Tab - Google Chrome - Name',Go to the feeder and set the feed for addition of new table in group,Event_206
9,Recording_43,Process_17,2022-02-28T10:47:27+00:00,Click UI element in window,Text '6' in Pane 'New Tab - Google Chrome - Name',Go to the feeder and set the feed for addition of new table in group,Event_206
10,Recording_43,Process_17,2022-02-28T10:47:34+00:00,Click UI element in window,Edit 'Select elements to see preview of selected text.' in Pane 'New Tab - Google Chrome - Name',Go to the feeder and set the feed for addition of new table in group,Event_206
11,Recording_43,Process_17,2022-02-28T10:47:36+00:00,Press button in window,Button 'Save selections' in Pane 'New Tab - Google Chrome - Name',Go to the feeder and set the feed for addition of new table in group,Event_206
12,Recording_43,Process_17,2022-02-28T10:47:42+00:00,Click UI element in window,Hyperlink 'Add action' in Pane 'New Tab - Google Chrome - Name',Go to the feeder and set the feed for addition of new table in group,Event_206
13,Recording_43,Process_17,2022-02-28T10:47:46+00:00,Click UI element in window,Hyperlink 'Popup Notification (for local monitor)' in Pane 'New Tab - Google Chrome - Name',Go to the feeder and set the feed for addition of new table in group,Event_206
14,Recording_43,Process_17,2022-02-28T10:47:50+00:00,Click UI element in window,Hyperlink 'Add Condition' in Pane 'New Tab - Google Chrome - Name',Go to the feeder and set the feed for addition of new table in group,Event_206
15,Recording_43,Process_17,2022-02-28T10:47:51+00:00,Click UI element in window,Text 'True if matches ' in Pane 'New Tab - Google Chrome - Name',Go to the feeder and set the feed for addition of new table in group,Event_206
